,times_prey_known,times_pred_known,time_steps
0,7,4,7
1,21,9,21
2,14,2,14
3,22,22,22
4,9,4,9
5,13,9,13
6,4,3,4
7,11,9,11
8,7,7,7
9,13,13,13
10,10,10,10
11,8,4,8
12,6,6,6
13,17,16,17
14,15,9,15
15,12,1,12
16,6,6,6
17,6,5,6
18,12,12,12
19,17,17,17
20,16,4,16
21,10,10,10
22,5,5,5
23,1,1,1
24,14,14,14
25,8,1,8
26,4,4,4
27,16,16,16
28,11,1,11
29,24,8,24
30,3,3,3
31,1,1,1
32,2,2,2
33,9,9,9
34,3,3,3
35,5,3,5
36,3,3,3
37,4,4,4
38,11,1,11
39,1,1,1
40,18,12,18
41,3,3,3
42,3,3,3
43,15,15,15
44,10,10,10
45,3,3,3
46,13,1,13
47,11,10,11
48,10,10,10
49,10,10,10
50,2,2,2
51,7,2,7
52,20,20,20
53,8,8,8
54,2,2,2
55,11,1,11
56,8,8,8
57,13,3,13
58,11,11,11
59,12,5,12
60,17,5,17
61,17,11,17
62,9,4,9
63,3,3,3
64,21,10,21
65,16,2,16
66,8,8,8
67,14,1,14
68,13,10,13
69,14,2,14
70,11,11,11
71,13,13,13
72,8,8,8
73,12,10,12
74,1,1,1
75,15,5,15
76,2,2,2
77,10,8,10
78,4,1,4
79,15,15,15
80,9,9,9
81,4,4,4
82,12,11,12
83,17,17,17
84,17,17,17
85,18,6,18
86,15,9,15
87,2,1,2
88,6,6,6
89,5,5,5
90,5,5,5
91,3,3,3
92,10,1,10
93,13,13,13
94,20,1,20
95,20,7,20
96,31,30,31
97,10,3,10
98,10,7,10
99,14,9,14
