,times_prey_known,times_pred_known,time_steps
0,17,12,17
1,9,9,9
2,7,7,7
3,2,2,2
4,4,4,4
5,16,14,16
6,4,4,4
7,3,3,3
8,24,23,24
9,2,2,2
10,21,8,21
11,1,1,1
12,13,1,13
13,14,14,14
14,9,9,9
15,4,3,4
16,16,6,16
17,24,10,24
18,6,3,6
19,4,4,4
20,4,4,4
21,13,11,13
22,13,13,13
23,5,5,5
24,8,3,8
25,11,2,11
26,8,1,8
27,6,6,6
28,6,1,6
29,13,6,13
30,8,1,8
31,3,3,3
32,2,2,2
33,13,11,13
34,11,8,11
35,14,12,14
36,1,1,1
37,1,1,1
38,17,4,17
39,3,3,3
40,14,5,14
41,5,5,5
42,11,4,11
43,10,6,10
44,26,22,26
45,19,11,19
46,5,5,5
47,1,1,1
48,15,4,15
49,10,10,10
50,11,9,11
51,18,9,18
52,15,1,15
53,25,11,25
54,18,18,18
55,9,5,9
56,2,2,2
57,5,5,5
58,11,7,11
59,10,10,10
60,10,7,10
61,13,13,13
62,13,13,13
63,5,5,5
64,13,8,13
65,9,1,9
66,10,3,10
67,8,8,8
68,2,2,2
69,15,5,15
70,12,12,12
71,25,7,25
72,16,9,16
73,12,2,12
74,20,11,20
75,11,4,11
76,13,13,13
77,13,13,13
78,2,2,2
79,3,3,3
80,4,4,4
81,22,9,22
82,4,4,4
83,12,12,12
84,7,2,7
85,6,6,6
86,3,3,3
87,9,9,9
88,25,11,25
89,7,2,7
90,21,21,21
91,2,2,2
92,6,2,6
93,5,5,5
94,8,8,8
95,10,6,10
96,13,11,13
97,20,6,20
98,10,2,10
99,14,2,14
