,times_prey_known,times_pred_known,time_steps
0,8,8,8
1,14,11,14
2,4,4,4
3,12,12,12
4,3,3,3
5,5,5,5
6,13,5,13
7,11,11,11
8,1,1,1
9,13,10,13
10,17,4,17
11,12,12,12
12,16,5,16
13,2,2,2
14,13,2,13
15,12,2,12
16,4,4,4
17,15,5,15
18,12,12,12
19,18,8,18
20,7,7,7
21,5,5,5
22,5,5,5
23,14,5,14
24,7,7,7
25,13,13,13
26,20,10,20
27,15,7,15
28,22,15,22
29,5,3,5
30,5,3,5
31,14,8,14
32,26,14,26
33,13,1,13
34,8,5,8
35,3,3,3
36,3,3,3
37,7,7,7
38,10,1,10
39,20,12,20
40,1,1,1
41,7,5,7
42,3,2,3
43,18,15,18
44,16,2,16
45,6,2,6
46,5,3,5
47,29,26,29
48,15,15,15
49,3,1,3
50,5,5,5
51,2,2,2
52,1,1,1
53,13,12,13
54,6,5,6
55,3,3,3
56,23,16,23
57,5,1,5
58,16,6,16
59,1,1,1
60,5,5,5
61,5,5,5
62,9,9,9
63,7,7,7
64,8,5,8
65,7,6,7
66,7,7,7
67,8,8,8
68,4,4,4
69,11,11,11
70,15,11,15
71,12,12,12
72,17,17,17
73,3,3,3
74,20,20,20
75,11,2,11
76,6,2,6
77,15,15,15
78,11,10,11
79,5,5,5
80,10,2,10
81,14,7,14
82,10,2,10
83,22,17,22
84,9,9,9
85,8,8,8
86,10,10,10
87,10,8,10
88,9,9,9
89,13,4,13
90,16,15,16
91,6,4,6
92,17,12,17
93,19,19,19
94,2,2,2
95,8,8,8
96,9,9,9
97,16,11,16
98,18,4,18
99,6,3,6
