,times_prey_known,times_pred_known,time_steps
0,7,7,7
1,4,4,4
2,19,19,19
3,15,15,15
4,14,3,14
5,2,2,2
6,21,19,21
7,6,1,6
8,8,8,8
9,15,14,15
10,18,4,18
11,17,7,17
12,8,8,8
13,2,2,2
14,14,14,14
15,11,10,11
16,22,11,22
17,5,5,5
18,5,5,5
19,13,7,13
20,16,16,16
21,3,3,3
22,23,10,23
23,9,4,9
24,1,1,1
25,8,6,8
26,6,6,6
27,7,7,7
28,22,8,22
29,18,12,18
30,14,14,14
31,13,11,13
32,18,18,18
33,8,3,8
34,17,15,17
35,3,3,3
36,19,6,19
37,26,22,26
38,11,2,11
39,5,5,5
40,13,2,13
41,6,5,6
42,7,6,7
43,17,10,17
44,4,4,4
45,1,1,1
46,8,7,8
47,14,12,14
48,14,8,14
49,9,9,9
50,8,2,8
51,7,7,7
52,9,9,9
53,15,15,15
54,4,4,4
55,14,3,14
56,1,1,1
57,19,19,19
58,16,1,16
59,2,2,2
60,14,2,14
61,11,5,11
62,8,8,8
63,4,4,4
64,11,11,11
65,10,4,10
66,6,5,6
67,16,2,16
68,2,2,2
69,9,8,9
70,11,11,11
71,16,12,16
72,16,8,16
73,23,19,23
74,10,10,10
75,19,7,19
76,5,5,5
77,3,3,3
78,12,12,12
79,1,1,1
80,14,1,14
81,4,4,4
82,13,13,13
83,9,9,9
84,3,3,3
85,17,17,17
86,7,7,7
87,1,1,1
88,9,5,9
89,11,3,11
90,2,2,2
91,9,2,9
92,16,1,16
93,5,4,5
94,16,16,16
95,6,4,6
96,9,5,9
97,4,4,4
98,15,13,15
99,17,5,17
