,times_prey_known,times_pred_known,time_steps
0,11,4,11
1,16,16,16
2,6,3,6
3,3,3,3
4,1,1,1
5,10,10,10
6,6,6,6
7,2,2,2
8,9,4,9
9,8,6,8
10,8,8,8
11,8,5,8
12,8,8,8
13,20,7,20
14,6,1,6
15,11,11,11
16,8,2,8
17,15,15,15
18,14,14,14
19,5,5,5
20,2,2,2
21,9,3,9
22,17,7,17
23,6,2,6
24,9,1,9
25,25,25,25
26,13,2,13
27,10,4,10
28,15,3,15
29,5,5,5
30,13,6,13
31,5,5,5
32,5,5,5
33,1,1,1
34,4,4,4
35,13,4,13
36,15,15,15
37,18,9,18
38,6,6,6
39,11,9,11
40,14,14,14
41,21,4,21
42,7,7,7
43,12,10,12
44,9,4,9
45,9,9,9
46,5,5,5
47,6,6,6
48,13,3,13
49,1,1,1
50,14,10,14
51,6,6,6
52,19,6,19
53,18,3,18
54,11,7,11
55,14,14,14
56,14,14,14
57,10,3,10
58,11,11,11
59,12,1,12
60,15,15,15
61,8,8,8
62,16,16,16
63,13,13,13
64,14,10,14
65,8,8,8
66,5,5,5
67,20,2,20
68,19,19,19
69,21,17,21
70,9,7,9
71,18,6,18
72,18,14,18
73,6,1,6
74,10,10,10
75,2,2,2
76,1,1,1
77,14,5,14
78,14,5,14
79,12,10,12
80,14,2,14
81,18,4,18
82,7,7,7
83,16,16,16
84,5,5,5
85,8,8,8
86,10,5,10
87,14,4,14
88,11,11,11
89,19,9,19
90,11,1,11
91,10,10,10
92,11,5,11
93,20,5,20
94,10,9,10
95,13,7,13
96,14,14,14
97,6,1,6
98,14,3,14
99,3,2,3
