,times_prey_known,times_pred_known,time_steps
0,20,7,20
1,14,14,14
2,3,3,3
3,20,15,20
4,9,3,9
5,22,11,22
6,16,3,16
7,13,9,13
8,13,13,13
9,9,9,9
10,13,11,13
11,5,5,5
12,15,1,15
13,8,5,8
14,22,20,22
15,16,15,16
16,2,2,2
17,16,16,16
18,10,2,10
19,7,3,7
20,12,12,12
21,13,13,13
22,4,3,4
23,10,4,10
24,11,11,11
25,3,2,3
26,6,6,6
27,6,6,6
28,6,3,6
29,12,6,12
30,3,1,3
31,6,5,6
32,1,1,1
33,1,1,1
34,7,1,7
35,9,9,9
36,9,7,9
37,14,14,14
38,17,4,17
39,11,10,11
40,9,9,9
41,11,11,11
42,12,2,12
43,10,10,10
44,1,1,1
45,1,1,1
46,13,11,13
47,7,7,7
48,8,8,8
49,4,1,4
50,1,1,1
51,14,14,14
52,1,1,1
53,3,3,3
54,9,9,9
55,14,4,14
56,1,1,1
57,15,9,15
58,12,7,12
59,9,9,9
60,12,9,12
61,9,4,9
62,10,5,10
63,10,4,10
64,16,5,16
65,27,27,27
66,9,7,9
67,14,7,14
68,2,1,2
69,16,10,16
70,1,1,1
71,12,12,12
72,17,17,17
73,6,6,6
74,8,8,8
75,7,4,7
76,23,10,23
77,15,14,15
78,9,1,9
79,1,1,1
80,22,22,22
81,9,8,9
82,1,1,1
83,9,9,9
84,10,9,10
85,16,4,16
86,15,15,15
87,15,15,15
88,19,12,19
89,14,1,14
90,3,3,3
91,18,14,18
92,8,8,8
93,22,22,22
94,20,5,20
95,9,8,9
96,11,11,11
97,13,6,13
98,13,13,13
99,7,7,7
