,times_prey_known,times_pred_known,time_steps
0,5,5,5
1,8,1,8
2,2,1,2
3,10,10,10
4,5,5,5
5,12,6,12
6,11,11,11
7,13,6,13
8,12,12,12
9,18,9,18
10,1,1,1
11,1,1,1
12,1,1,1
13,27,20,27
14,17,17,17
15,10,8,10
16,14,13,14
17,6,6,6
18,2,2,2
19,15,8,15
20,16,1,16
21,11,11,11
22,1,1,1
23,11,10,11
24,13,11,13
25,8,2,8
26,17,2,17
27,18,5,18
28,12,12,12
29,13,2,13
30,16,9,16
31,13,3,13
32,6,1,6
33,7,7,7
34,6,6,6
35,4,4,4
36,15,2,15
37,12,10,12
38,13,13,13
39,12,12,12
40,4,4,4
41,8,2,8
42,8,8,8
43,11,7,11
44,10,10,10
45,18,7,18
46,1,1,1
47,24,19,24
48,9,9,9
49,3,3,3
50,12,1,12
51,14,4,14
52,18,8,18
53,2,2,2
54,5,5,5
55,13,13,13
56,16,6,16
57,9,9,9
58,6,2,6
59,27,18,27
60,2,2,2
61,14,12,14
62,2,2,2
63,3,3,3
64,8,8,8
65,18,6,18
66,6,2,6
67,14,14,14
68,5,5,5
69,1,1,1
70,17,14,17
71,15,3,15
72,24,23,24
73,12,12,12
74,13,3,13
75,11,2,11
76,9,3,9
77,25,24,25
78,1,1,1
79,12,1,12
80,14,14,14
81,9,3,9
82,8,8,8
83,4,4,4
84,11,2,11
85,22,5,22
86,12,12,12
87,1,1,1
88,13,13,13
89,18,12,18
90,7,5,7
91,4,4,4
92,1,1,1
93,14,5,14
94,3,3,3
95,13,5,13
96,9,1,9
97,13,13,13
98,7,7,7
99,11,11,11
