,times_prey_known,times_pred_known,time_steps
0,5,5,5
1,7,7,7
2,13,13,13
3,14,8,14
4,5,5,5
5,14,8,14
6,7,7,7
7,12,5,12
8,16,4,16
9,6,3,6
10,21,6,21
11,14,3,14
12,23,5,23
13,5,3,5
14,11,11,11
15,2,2,2
16,13,5,13
17,15,15,15
18,18,12,18
19,7,1,7
20,20,20,20
21,13,13,13
22,5,2,5
23,2,2,2
24,10,2,10
25,14,14,14
26,14,12,14
27,3,3,3
28,10,1,10
29,4,2,4
30,6,6,6
31,2,2,2
32,3,2,3
33,1,1,1
34,4,4,4
35,9,2,9
36,19,11,19
37,18,18,18
38,5,3,5
39,12,1,12
40,1,1,1
41,10,5,10
42,13,13,13
43,3,3,3
44,13,8,13
45,8,8,8
46,6,6,6
47,14,12,14
48,13,3,13
49,1,1,1
50,4,4,4
51,6,3,6
52,18,10,18
53,6,6,6
54,18,11,18
55,8,8,8
56,4,4,4
57,1,1,1
58,9,6,9
59,13,13,13
60,13,13,13
61,1,1,1
62,12,9,12
63,16,11,16
64,3,1,3
65,1,1,1
66,15,14,15
67,14,8,14
68,10,10,10
69,11,9,11
70,4,4,4
71,14,2,14
72,19,6,19
73,7,7,7
74,9,6,9
75,6,6,6
76,6,6,6
77,1,1,1
78,3,3,3
79,13,8,13
80,11,11,11
81,12,4,12
82,3,3,3
83,14,4,14
84,21,21,21
85,5,2,5
86,5,2,5
87,13,1,13
88,11,4,11
89,28,16,28
90,22,7,22
91,22,22,22
92,4,4,4
93,4,1,4
94,2,2,2
95,11,2,11
96,7,2,7
97,10,8,10
98,13,9,13
99,7,4,7
