,times_prey_known,times_pred_known,time_steps
0,10,10,10
1,9,4,9
2,26,23,26
3,24,24,24
4,11,9,11
5,7,1,7
6,17,17,17
7,1,1,1
8,1,1,1
9,13,13,13
10,11,1,11
11,8,3,8
12,4,4,4
13,22,17,22
14,11,7,11
15,6,6,6
16,6,6,6
17,2,2,2
18,4,4,4
19,13,2,13
20,12,5,12
21,10,10,10
22,9,1,9
23,7,2,7
24,6,6,6
25,19,13,19
26,9,9,9
27,15,9,15
28,10,7,10
29,18,18,18
30,7,7,7
31,13,13,13
32,2,2,2
33,6,5,6
34,14,14,14
35,3,2,3
36,10,4,10
37,15,15,15
38,11,3,11
39,11,11,11
40,2,2,2
41,7,5,7
42,17,2,17
43,15,15,15
44,16,12,16
45,15,5,15
46,3,1,3
47,1,1,1
48,20,19,20
49,7,7,7
50,18,18,18
51,11,2,11
52,16,2,16
53,7,7,7
54,4,1,4
55,30,14,30
56,4,4,4
57,18,17,18
58,8,8,8
59,3,3,3
60,4,4,4
61,3,3,3
62,15,1,15
63,7,4,7
64,4,1,4
65,10,4,10
66,13,1,13
67,21,6,21
68,6,6,6
69,5,5,5
70,9,7,9
71,12,2,12
72,9,9,9
73,17,16,17
74,13,7,13
75,11,11,11
76,20,20,20
77,4,4,4
78,20,18,20
79,20,7,20
80,12,10,12
81,1,1,1
82,24,16,24
83,23,22,23
84,16,9,16
85,14,4,14
86,5,5,5
87,11,2,11
88,12,11,12
89,12,10,12
90,10,8,10
91,11,11,11
92,8,8,8
93,12,12,12
94,11,3,11
95,19,4,19
96,3,1,3
97,2,2,2
98,23,8,23
99,2,2,2
