,times_prey_known,times_pred_known,time_steps
0,9,6,9
1,8,8,8
2,2,1,2
3,5,5,5
4,16,10,16
5,5,5,5
6,15,2,15
7,3,3,3
8,6,6,6
9,6,6,6
10,9,5,9
11,17,6,17
12,10,10,10
13,5,1,5
14,13,2,13
15,13,13,13
16,6,6,6
17,3,3,3
18,3,3,3
19,7,6,7
20,14,8,14
21,19,2,19
22,13,6,13
23,20,12,20
24,9,9,9
25,3,3,3
26,9,8,9
27,16,1,16
28,11,11,11
29,15,2,15
30,3,3,3
31,3,3,3
32,5,5,5
33,6,6,6
34,6,6,6
35,10,10,10
36,10,1,10
37,5,5,5
38,3,3,3
39,6,6,6
40,7,7,7
41,10,5,10
42,10,8,10
43,11,11,11
44,23,13,23
45,2,2,2
46,10,1,10
47,5,1,5
48,19,18,19
49,17,13,17
50,24,24,24
51,4,4,4
52,16,1,16
53,12,10,12
54,17,17,17
55,10,10,10
56,3,3,3
57,11,7,11
58,5,3,5
59,1,1,1
60,11,8,11
61,23,22,23
62,16,8,16
63,14,1,14
64,10,7,10
65,18,5,18
66,20,3,20
67,6,6,6
68,8,4,8
69,13,12,13
70,9,4,9
71,14,14,14
72,5,5,5
73,5,5,5
74,7,7,7
75,3,3,3
76,18,11,18
77,14,3,14
78,9,9,9
79,13,1,13
80,24,12,24
81,25,8,25
82,12,5,12
83,11,5,11
84,11,3,11
85,4,4,4
86,6,1,6
87,11,10,11
88,3,2,3
89,20,3,20
90,3,3,3
91,14,3,14
92,21,9,21
93,13,2,13
94,21,4,21
95,5,5,5
96,4,2,4
97,4,4,4
98,15,15,15
99,14,4,14
