,times_prey_known,times_pred_known,time_steps
0,11,11,11
1,8,8,8
2,5,5,5
3,8,8,8
4,1,1,1
5,3,3,3
6,21,21,21
7,13,13,13
8,11,3,11
9,8,8,8
10,10,8,10
11,20,20,20
12,1,1,1
13,18,18,18
14,16,3,16
15,11,11,11
16,4,4,4
17,14,14,14
18,8,4,8
19,7,7,7
20,1,1,1
21,16,12,16
22,13,1,13
23,15,8,15
24,7,3,7
25,7,1,7
26,8,7,8
27,1,1,1
28,5,5,5
29,28,17,28
30,3,3,3
31,7,5,7
32,16,16,16
33,6,6,6
34,7,1,7
35,2,2,2
36,18,11,18
37,2,2,2
38,2,2,2
39,15,3,15
40,1,1,1
41,1,1,1
42,15,1,15
43,12,12,12
44,4,4,4
45,4,4,4
46,18,10,18
47,7,7,7
48,18,4,18
49,18,18,18
50,11,7,11
51,3,2,3
52,13,10,13
53,12,12,12
54,20,4,20
55,23,5,23
56,12,9,12
57,4,4,4
58,18,14,18
59,7,6,7
60,10,8,10
61,10,7,10
62,5,5,5
63,16,16,16
64,2,2,2
65,13,1,13
66,18,16,18
67,7,7,7
68,7,7,7
69,23,8,23
70,2,2,2
71,5,5,5
72,8,8,8
73,16,5,16
74,8,8,8
75,10,2,10
76,7,7,7
77,10,10,10
78,7,7,7
79,3,2,3
80,11,8,11
81,18,16,18
82,2,2,2
83,10,7,10
84,8,8,8
85,8,8,8
86,12,7,12
87,7,7,7
88,9,1,9
89,9,9,9
90,5,2,5
91,2,2,2
92,12,12,12
93,10,10,10
94,4,4,4
95,2,2,2
96,7,3,7
97,2,2,2
98,4,4,4
99,7,7,7
