,times_prey_known,times_pred_known,time_steps
0,12,12,12
1,5,2,5
2,4,4,4
3,2,2,2
4,4,4,4
5,7,7,7
6,11,5,11
7,9,9,9
8,13,8,13
9,11,7,11
10,16,3,16
11,13,13,13
12,5,5,5
13,7,7,7
14,6,3,6
15,6,5,6
16,15,15,15
17,6,2,6
18,4,4,4
19,6,5,6
20,7,7,7
21,6,6,6
22,14,14,14
23,12,7,12
24,10,10,10
25,9,9,9
26,9,9,9
27,7,7,7
28,9,2,9
29,22,11,22
30,10,8,10
31,7,7,7
32,16,16,16
33,11,11,11
34,8,2,8
35,5,5,5
36,9,9,9
37,9,9,9
38,17,17,17
39,9,2,9
40,16,6,16
41,12,12,12
42,16,15,16
43,9,8,9
44,15,15,15
45,10,10,10
46,12,12,12
47,14,2,14
48,5,1,5
49,17,8,17
50,3,2,3
51,18,11,18
52,8,8,8
53,8,4,8
54,15,8,15
55,14,13,14
56,16,13,16
57,11,1,11
58,12,12,12
59,11,2,11
60,10,10,10
61,2,2,2
62,8,8,8
63,11,4,11
64,18,18,18
65,9,9,9
66,22,13,22
67,5,5,5
68,12,6,12
69,6,1,6
70,8,6,8
71,4,4,4
72,6,6,6
73,9,6,9
74,17,17,17
75,5,5,5
76,2,2,2
77,6,6,6
78,10,5,10
79,10,10,10
80,19,5,19
81,14,9,14
82,15,15,15
83,7,7,7
84,2,2,2
85,8,8,8
86,12,8,12
87,9,1,9
88,12,12,12
89,6,2,6
90,11,11,11
91,17,6,17
92,15,3,15
93,9,9,9
94,10,1,10
95,18,13,18
96,3,3,3
97,7,7,7
98,7,4,7
99,8,3,8
