,times_prey_known,times_pred_known,time_steps
0,2,2,2
1,20,20,20
2,3,3,3
3,7,5,7
4,5,5,5
5,11,4,11
6,5,1,5
7,7,4,7
8,6,6,6
9,21,10,21
10,10,4,10
11,12,2,12
12,3,2,3
13,3,3,3
14,2,2,2
15,8,5,8
16,14,1,14
17,20,5,20
18,19,14,19
19,1,1,1
20,9,5,9
21,20,20,20
22,5,5,5
23,7,6,7
24,17,6,17
25,4,4,4
26,16,14,16
27,5,2,5
28,9,2,9
29,7,7,7
30,12,7,12
31,24,21,24
32,8,8,8
33,9,9,9
34,18,15,18
35,2,1,2
36,9,9,9
37,16,2,16
38,16,2,16
39,13,2,13
40,2,2,2
41,16,14,16
42,19,6,19
43,8,8,8
44,3,1,3
45,9,2,9
46,14,1,14
47,12,7,12
48,7,7,7
49,11,11,11
50,15,4,15
51,7,7,7
52,5,5,5
53,12,4,12
54,3,3,3
55,12,8,12
56,7,3,7
57,2,2,2
58,1,1,1
59,8,8,8
60,9,2,9
61,8,2,8
62,14,8,14
63,16,4,16
64,16,4,16
65,8,5,8
66,12,10,12
67,9,4,9
68,7,7,7
69,3,3,3
70,8,8,8
71,2,2,2
72,25,17,25
73,12,11,12
74,14,6,14
75,1,1,1
76,25,11,25
77,3,3,3
78,7,7,7
79,2,2,2
80,10,6,10
81,4,3,4
82,12,1,12
83,5,4,5
84,12,12,12
85,16,2,16
86,12,8,12
87,10,1,10
88,9,1,9
89,3,3,3
90,3,3,3
91,13,8,13
92,2,2,2
93,5,5,5
94,17,6,17
95,3,3,3
96,6,2,6
97,15,15,15
98,12,7,12
99,15,2,15
