,times_prey_known,times_pred_known,time_steps
0,10,10,10
1,6,6,6
2,18,11,18
3,11,6,11
4,6,4,6
5,5,5,5
6,7,7,7
7,3,1,3
8,5,5,5
9,5,4,5
10,6,4,6
11,15,14,15
12,20,13,20
13,3,3,3
14,4,4,4
15,13,2,13
16,15,4,15
17,13,3,13
18,11,5,11
19,2,2,2
20,6,6,6
21,13,11,13
22,12,2,12
23,8,8,8
24,6,4,6
25,7,3,7
26,22,9,22
27,2,2,2
28,3,3,3
29,13,13,13
30,8,8,8
31,6,5,6
32,15,11,15
33,5,5,5
34,16,1,16
35,16,9,16
36,6,2,6
37,4,1,4
38,11,10,11
39,19,9,19
40,3,3,3
41,2,1,2
42,7,7,7
43,13,10,13
44,14,14,14
45,3,3,3
46,14,9,14
47,5,3,5
48,9,9,9
49,2,2,2
50,11,6,11
51,3,3,3
52,10,10,10
53,14,10,14
54,13,2,13
55,17,17,17
56,5,4,5
57,18,8,18
58,16,16,16
59,12,9,12
60,15,1,15
61,13,6,13
62,11,11,11
63,12,5,12
64,9,2,9
65,16,16,16
66,10,1,10
67,21,21,21
68,16,4,16
69,3,3,3
70,3,3,3
71,13,10,13
72,6,5,6
73,7,7,7
74,7,4,7
75,9,9,9
76,1,1,1
77,14,2,14
78,13,9,13
79,16,9,16
80,14,14,14
81,11,1,11
82,25,11,25
83,7,2,7
84,1,1,1
85,4,4,4
86,17,16,17
87,14,13,14
88,14,6,14
89,28,14,28
90,18,12,18
91,9,3,9
92,18,11,18
93,16,2,16
94,5,3,5
95,14,14,14
96,10,1,10
97,6,6,6
98,2,1,2
99,10,10,10
