,times_prey_known,times_pred_known,time_steps
0,19,7,19
1,15,11,15
2,5,5,5
3,1,1,1
4,7,7,7
5,13,7,13
6,15,4,15
7,12,1,12
8,19,19,19
9,14,14,14
10,8,8,8
11,7,7,7
12,6,3,6
13,13,13,13
14,14,5,14
15,9,9,9
16,5,5,5
17,4,2,4
18,9,9,9
19,18,18,18
20,5,5,5
21,17,2,17
22,17,17,17
23,3,3,3
24,8,6,8
25,16,16,16
26,9,9,9
27,8,8,8
28,14,12,14
29,3,3,3
30,5,5,5
31,4,4,4
32,9,9,9
33,15,5,15
34,5,5,5
35,14,14,14
36,13,13,13
37,18,18,18
38,4,1,4
39,7,1,7
40,6,1,6
41,5,1,5
42,6,2,6
43,25,10,25
44,18,16,18
45,16,16,16
46,17,16,17
47,11,11,11
48,8,7,8
49,2,2,2
50,9,9,9
51,13,5,13
52,15,15,15
53,13,1,13
54,7,3,7
55,13,9,13
56,6,6,6
57,13,2,13
58,6,4,6
59,4,4,4
60,16,6,16
61,12,12,12
62,13,5,13
63,1,1,1
64,6,1,6
65,13,10,13
66,15,1,15
67,3,3,3
68,11,4,11
69,8,8,8
70,24,13,24
71,21,8,21
72,3,3,3
73,2,2,2
74,1,1,1
75,10,3,10
76,14,13,14
77,8,2,8
78,13,13,13
79,9,4,9
80,15,5,15
81,2,2,2
82,15,5,15
83,15,4,15
84,8,1,8
85,6,5,6
86,7,5,7
87,21,10,21
88,18,8,18
89,5,1,5
90,18,1,18
91,7,7,7
92,10,10,10
93,3,3,3
94,12,4,12
95,7,2,7
96,8,2,8
97,13,4,13
98,13,13,13
99,7,7,7
