,times_prey_known,times_pred_known,time_steps
0,5,5,5
1,8,3,8
2,8,3,8
3,4,4,4
4,1,1,1
5,18,17,18
6,3,2,3
7,3,3,3
8,21,9,21
9,8,5,8
10,12,12,12
11,16,3,16
12,22,22,22
13,1,1,1
14,10,4,10
15,5,3,5
16,1,1,1
17,5,5,5
18,1,1,1
19,2,1,2
20,12,12,12
21,8,5,8
22,10,10,10
23,9,2,9
24,9,2,9
25,8,6,8
26,17,3,17
27,7,7,7
28,2,2,2
29,9,9,9
30,11,11,11
31,6,1,6
32,11,2,11
33,7,1,7
34,8,6,8
35,19,19,19
36,1,1,1
37,13,7,13
38,15,8,15
39,5,1,5
40,10,8,10
41,7,7,7
42,7,7,7
43,3,2,3
44,16,9,16
45,7,4,7
46,10,4,10
47,16,3,16
48,8,8,8
49,8,6,8
50,11,11,11
51,14,2,14
52,20,4,20
53,13,8,13
54,1,1,1
55,9,8,9
56,11,7,11
57,5,5,5
58,9,7,9
59,1,1,1
60,8,3,8
61,5,2,5
62,12,12,12
63,1,1,1
64,13,7,13
65,6,6,6
66,3,2,3
67,7,7,7
68,7,7,7
69,8,4,8
70,2,2,2
71,10,6,10
72,19,19,19
73,4,4,4
74,15,5,15
75,4,4,4
76,19,8,19
77,9,3,9
78,22,19,22
79,11,10,11
80,5,5,5
81,5,5,5
82,10,9,10
83,18,12,18
84,15,15,15
85,14,10,14
86,20,18,20
87,5,2,5
88,1,1,1
89,16,3,16
90,10,1,10
91,24,17,24
92,16,2,16
93,13,9,13
94,25,15,25
95,12,7,12
96,12,12,12
97,11,5,11
98,14,2,14
99,6,6,6
