,times_prey_known,times_pred_known,time_steps
0,6,6,6
1,11,4,11
2,10,3,10
3,17,12,17
4,6,5,6
5,21,9,21
6,14,6,14
7,13,2,13
8,7,2,7
9,14,1,14
10,9,9,9
11,3,3,3
12,22,10,22
13,7,3,7
14,2,2,2
15,12,12,12
16,6,6,6
17,6,6,6
18,13,13,13
19,3,3,3
20,9,4,9
21,9,8,9
22,10,2,10
23,9,9,9
24,10,1,10
25,7,7,7
26,12,2,12
27,4,4,4
28,6,1,6
29,2,2,2
30,4,3,4
31,9,9,9
32,1,1,1
33,2,1,2
34,11,1,11
35,16,12,16
36,3,2,3
37,2,2,2
38,7,1,7
39,3,3,3
40,8,2,8
41,11,11,11
42,21,16,21
43,14,14,14
44,15,4,15
45,15,5,15
46,3,3,3
47,11,5,11
48,13,10,13
49,20,20,20
50,13,3,13
51,10,10,10
52,9,9,9
53,9,9,9
54,1,1,1
55,14,13,14
56,14,12,14
57,10,3,10
58,22,16,22
59,20,13,20
60,3,3,3
61,11,8,11
62,15,3,15
63,1,1,1
64,11,10,11
65,7,7,7
66,17,8,17
67,1,1,1
68,8,8,8
69,21,5,21
70,18,18,18
71,2,2,2
72,13,5,13
73,20,17,20
74,2,2,2
75,17,17,17
76,19,7,19
77,10,3,10
78,15,9,15
79,18,17,18
80,4,2,4
81,11,11,11
82,12,4,12
83,12,12,12
84,8,6,8
85,7,7,7
86,16,7,16
87,2,2,2
88,14,11,14
89,7,3,7
90,10,10,10
91,5,5,5
92,15,4,15
93,10,8,10
94,7,7,7
95,1,1,1
96,18,18,18
97,9,5,9
98,6,1,6
99,20,8,20
