,times_prey_known,times_pred_known,time_steps
0,10,5,10
1,14,14,14
2,20,14,20
3,20,12,20
4,11,11,11
5,10,5,10
6,18,18,18
7,6,2,6
8,23,9,23
9,1,1,1
10,16,4,16
11,13,9,13
12,13,3,13
13,3,1,3
14,4,1,4
15,5,5,5
16,5,5,5
17,10,9,10
18,5,4,5
19,7,5,7
20,5,5,5
21,14,14,14
22,13,13,13
23,8,8,8
24,12,2,12
25,5,5,5
26,19,12,19
27,16,1,16
28,3,3,3
29,12,1,12
30,16,2,16
31,12,12,12
32,1,1,1
33,13,4,13
34,15,13,15
35,5,1,5
36,4,4,4
37,19,19,19
38,9,9,9
39,13,13,13
40,8,8,8
41,17,14,17
42,19,19,19
43,11,11,11
44,17,5,17
45,13,6,13
46,7,7,7
47,14,11,14
48,7,1,7
49,14,12,14
50,15,1,15
51,13,6,13
52,14,6,14
53,9,9,9
54,17,5,17
55,22,11,22
56,13,6,13
57,7,4,7
58,5,5,5
59,17,17,17
60,21,21,21
61,10,10,10
62,11,10,11
63,11,11,11
64,22,16,22
65,18,4,18
66,6,2,6
67,10,10,10
68,9,9,9
69,5,5,5
70,2,2,2
71,16,3,16
72,2,2,2
73,1,1,1
74,6,2,6
75,17,17,17
76,1,1,1
77,3,3,3
78,6,4,6
79,5,2,5
80,10,7,10
81,4,4,4
82,18,4,18
83,1,1,1
84,18,18,18
85,1,1,1
86,6,6,6
87,7,4,7
88,18,6,18
89,1,1,1
90,5,3,5
91,3,3,3
92,14,14,14
93,19,7,19
94,8,3,8
95,12,4,12
96,9,4,9
97,10,4,10
98,18,3,18
99,5,1,5
