,times_prey_known,times_pred_known,time_steps
0,3,3,3
1,18,5,18
2,6,6,6
3,6,6,6
4,9,9,9
5,11,5,11
6,2,2,2
7,11,2,11
8,20,8,20
9,12,11,12
10,10,2,10
11,6,6,6
12,19,8,19
13,4,4,4
14,16,16,16
15,10,8,10
16,20,9,20
17,6,2,6
18,9,8,9
19,1,1,1
20,5,5,5
21,6,3,6
22,11,6,11
23,7,7,7
24,10,8,10
25,18,16,18
26,7,1,7
27,10,1,10
28,12,3,12
29,14,9,14
30,10,10,10
31,5,3,5
32,14,4,14
33,7,7,7
34,14,5,14
35,7,7,7
36,15,9,15
37,14,14,14
38,15,5,15
39,17,15,17
40,6,1,6
41,11,11,11
42,8,7,8
43,9,9,9
44,6,6,6
45,1,1,1
46,9,9,9
47,19,4,19
48,8,5,8
49,11,4,11
50,9,1,9
51,10,10,10
52,5,5,5
53,15,13,15
54,6,6,6
55,5,4,5
56,19,7,19
57,16,2,16
58,12,6,12
59,8,8,8
60,19,5,19
61,2,2,2
62,5,5,5
63,1,1,1
64,15,10,15
65,14,12,14
66,10,10,10
67,8,1,8
68,14,1,14
69,6,6,6
70,12,1,12
71,13,12,13
72,16,12,16
73,5,5,5
74,2,2,2
75,4,4,4
76,5,3,5
77,8,6,8
78,15,5,15
79,2,2,2
80,5,5,5
81,6,4,6
82,9,6,9
83,10,6,10
84,15,6,15
85,15,9,15
86,3,3,3
87,15,15,15
88,10,1,10
89,13,13,13
90,8,2,8
91,6,6,6
92,23,10,23
93,11,6,11
94,1,1,1
95,4,3,4
96,8,6,8
97,9,9,9
98,19,15,19
99,8,8,8
