,times_prey_known,times_pred_known,time_steps
0,10,6,10
1,12,12,12
2,12,2,12
3,10,1,10
4,1,1,1
5,4,4,4
6,14,9,14
7,11,6,11
8,6,6,6
9,18,5,18
10,12,10,12
11,11,2,11
12,13,5,13
13,11,11,11
14,3,3,3
15,19,6,19
16,9,8,9
17,7,6,7
18,22,22,22
19,9,9,9
20,4,4,4
21,15,15,15
22,16,7,16
23,4,4,4
24,2,2,2
25,3,3,3
26,10,1,10
27,5,4,5
28,7,7,7
29,4,4,4
30,2,1,2
31,6,6,6
32,5,5,5
33,8,3,8
34,1,1,1
35,12,6,12
36,12,1,12
37,10,10,10
38,1,1,1
39,13,5,13
40,8,8,8
41,6,6,6
42,19,18,19
43,12,4,12
44,17,5,17
45,2,2,2
46,12,12,12
47,2,2,2
48,1,1,1
49,20,20,20
50,10,1,10
51,2,2,2
52,14,10,14
53,3,3,3
54,16,6,16
55,4,4,4
56,19,5,19
57,1,1,1
58,4,4,4
59,11,2,11
60,1,1,1
61,19,8,19
62,15,13,15
63,1,1,1
64,13,2,13
65,13,4,13
66,6,6,6
67,5,5,5
68,20,7,20
69,13,10,13
70,27,26,27
71,18,11,18
72,13,1,13
73,8,1,8
74,16,10,16
75,14,1,14
76,15,15,15
77,13,1,13
78,17,5,17
79,20,14,20
80,12,12,12
81,18,4,18
82,3,3,3
83,13,2,13
84,6,1,6
85,6,2,6
86,19,5,19
87,17,15,17
88,3,3,3
89,12,1,12
90,15,2,15
91,4,4,4
92,6,3,6
93,12,2,12
94,16,2,16
95,1,1,1
96,22,8,22
97,9,9,9
98,8,8,8
99,1,1,1
