,times_prey_known,times_pred_known,time_steps
0,19,7,19
1,8,6,8
2,9,9,9
3,28,26,28
4,14,5,14
5,5,5,5
6,3,3,3
7,4,2,4
8,1,1,1
9,3,3,3
10,14,3,14
11,8,6,8
12,7,5,7
13,1,1,1
14,12,12,12
15,4,4,4
16,11,2,11
17,3,3,3
18,4,1,4
19,4,4,4
20,17,7,17
21,3,3,3
22,1,1,1
23,17,17,17
24,9,9,9
25,13,11,13
26,16,2,16
27,11,4,11
28,15,2,15
29,7,5,7
30,11,5,11
31,15,2,15
32,3,3,3
33,16,7,16
34,4,4,4
35,4,2,4
36,9,6,9
37,5,5,5
38,3,3,3
39,14,8,14
40,2,2,2
41,10,4,10
42,7,2,7
43,16,14,16
44,9,9,9
45,11,9,11
46,12,2,12
47,12,8,12
48,13,2,13
49,19,11,19
50,5,3,5
51,20,9,20
52,14,6,14
53,10,10,10
54,3,2,3
55,13,11,13
56,7,7,7
57,1,1,1
58,5,5,5
59,12,10,12
60,8,6,8
61,18,7,18
62,1,1,1
63,12,2,12
64,3,1,3
65,12,3,12
66,2,2,2
67,24,12,24
68,14,14,14
69,17,4,17
70,12,7,12
71,3,3,3
72,9,3,9
73,19,2,19
74,9,9,9
75,6,6,6
76,15,6,15
77,10,1,10
78,4,4,4
79,11,1,11
80,3,3,3
81,19,6,19
82,11,11,11
83,7,4,7
84,14,12,14
85,1,1,1
86,3,3,3
87,1,1,1
88,17,12,17
89,7,7,7
90,11,1,11
91,2,2,2
92,16,2,16
93,13,2,13
94,11,2,11
95,10,10,10
96,6,6,6
97,9,5,9
98,23,6,23
99,5,5,5
