,times_prey_known,times_pred_known,time_steps
0,8,2,8
1,23,23,23
2,3,3,3
3,3,3,3
4,8,7,8
5,17,17,17
6,25,24,25
7,5,5,5
8,8,7,8
9,12,11,12
10,15,13,15
11,7,3,7
12,12,8,12
13,4,4,4
14,7,5,7
15,12,8,12
16,15,6,15
17,15,2,15
18,1,1,1
19,9,9,9
20,9,9,9
21,7,1,7
22,1,1,1
23,10,8,10
24,6,6,6
25,7,7,7
26,14,6,14
27,13,1,13
28,12,1,12
29,12,9,12
30,20,20,20
31,14,2,14
32,8,4,8
33,1,1,1
34,8,4,8
35,9,9,9
36,11,3,11
37,11,4,11
38,13,13,13
39,4,4,4
40,3,3,3
41,1,1,1
42,4,4,4
43,7,7,7
44,10,7,10
45,14,1,14
46,16,3,16
47,1,1,1
48,7,7,7
49,1,1,1
50,16,2,16
51,2,2,2
52,8,8,8
53,17,6,17
54,12,12,12
55,10,10,10
56,5,5,5
57,11,11,11
58,18,9,18
59,11,2,11
60,21,8,21
61,6,6,6
62,12,2,12
63,11,6,11
64,20,19,20
65,18,6,18
66,12,6,12
67,18,16,18
68,14,14,14
69,2,2,2
70,13,2,13
71,3,3,3
72,13,4,13
73,9,5,9
74,11,6,11
75,5,5,5
76,10,10,10
77,6,6,6
78,15,15,15
79,14,5,14
80,9,9,9
81,3,3,3
82,12,1,12
83,11,7,11
84,19,4,19
85,13,13,13
86,11,11,11
87,1,1,1
88,4,4,4
89,4,4,4
90,1,1,1
91,17,11,17
92,4,4,4
93,3,1,3
94,10,6,10
95,3,3,3
96,3,3,3
97,22,5,22
98,2,2,2
99,14,1,14
