,times_prey_known,times_pred_known,time_steps
0,2,2,2
1,11,1,11
2,21,12,21
3,7,4,7
4,2,2,2
5,19,17,19
6,15,3,15
7,19,6,19
8,20,5,20
9,11,11,11
10,3,1,3
11,16,3,16
12,8,8,8
13,12,10,12
14,5,5,5
15,11,11,11
16,11,11,11
17,6,6,6
18,5,5,5
19,1,1,1
20,1,1,1
21,16,3,16
22,4,4,4
23,2,2,2
24,27,13,27
25,6,3,6
26,11,7,11
27,7,4,7
28,17,17,17
29,5,1,5
30,6,6,6
31,11,1,11
32,22,22,22
33,18,18,18
34,13,9,13
35,5,5,5
36,20,11,20
37,6,6,6
38,24,9,24
39,18,18,18
40,4,1,4
41,3,3,3
42,8,2,8
43,10,9,10
44,14,14,14
45,10,10,10
46,14,6,14
47,6,6,6
48,6,6,6
49,9,9,9
50,10,6,10
51,11,2,11
52,5,5,5
53,1,1,1
54,11,10,11
55,7,7,7
56,16,5,16
57,8,8,8
58,13,4,13
59,14,4,14
60,8,6,8
61,9,9,9
62,1,1,1
63,8,8,8
64,6,6,6
65,10,10,10
66,15,10,15
67,12,4,12
68,23,22,23
69,14,13,14
70,9,9,9
71,6,1,6
72,1,1,1
73,11,3,11
74,17,6,17
75,1,1,1
76,8,8,8
77,14,4,14
78,1,1,1
79,9,3,9
80,3,3,3
81,5,5,5
82,1,1,1
83,10,10,10
84,7,2,7
85,5,5,5
86,9,8,9
87,6,6,6
88,10,10,10
89,5,3,5
90,12,3,12
91,7,1,7
92,14,1,14
93,16,4,16
94,16,2,16
95,8,7,8
96,7,4,7
97,16,4,16
98,1,1,1
99,17,17,17
