,times_prey_known,times_pred_known,time_steps
0,1,2,15
1,0,2,25
2,0,7,39
3,0,3,28
4,0,1,1
5,0,1,24
6,0,4,29
7,1,6,23
8,1,4,4
9,0,3,28
10,2,4,16
11,0,2,24
12,0,1,1
13,0,16,58
14,0,7,8
15,0,4,25
16,0,1,27
17,1,3,7
18,0,2,4
19,0,14,34
20,2,5,19
21,1,8,10
22,1,3,27
23,2,6,33
24,0,1,4
25,1,12,23
26,0,10,37
27,0,2,21
28,1,1,1
29,1,5,23
30,1,5,14
31,0,10,51
32,0,2,27
33,0,9,22
34,0,2,15
35,0,11,12
36,0,1,2
37,0,2,2
38,1,3,26
39,0,2,4
40,0,2,27
41,0,8,11
42,0,2,7
43,0,3,10
44,0,8,31
45,3,4,30
46,0,21,46
47,2,1,31
48,0,12,29
49,0,2,5
50,0,6,19
51,1,3,16
52,2,10,30
53,1,4,8
54,0,1,1
55,1,9,42
56,0,4,49
57,0,7,26
58,0,2,25
59,0,4,12
60,1,2,28
61,0,2,23
62,1,14,46
63,1,1,1
64,0,1,8
65,1,2,10
66,0,9,49
67,0,5,30
68,1,1,8
69,1,10,42
70,1,5,23
71,1,7,18
72,0,4,7
73,1,14,32
74,1,3,27
75,3,9,32
76,0,1,17
77,0,8,51
78,1,1,1
79,0,4,8
80,1,5,24
81,1,6,28
82,1,14,19
83,0,3,11
84,0,4,14
85,0,3,10
86,0,2,23
87,0,5,8
88,0,4,24
89,0,5,9
90,1,7,16
91,1,2,4
92,1,2,2
93,0,2,19
94,0,8,46
95,1,1,5
96,1,5,33
97,1,4,11
98,0,6,68
99,0,11,20
