,times_prey_known,times_pred_known,time_steps
0,0,3,27
1,0,2,2
2,1,1,23
3,1,15,46
4,0,2,2
5,0,3,17
6,0,21,87
7,1,1,1
8,0,1,24
9,1,3,34
10,1,2,5
11,0,5,25
12,0,5,36
13,0,7,48
14,0,5,9
15,0,8,21
16,0,1,3
17,1,11,23
18,0,2,11
19,0,3,26
20,0,6,6
21,5,5,29
22,0,4,27
23,0,2,14
24,0,8,39
25,0,2,27
26,1,6,35
27,0,3,26
28,0,6,9
29,0,2,8
30,1,2,14
31,0,3,26
32,0,5,5
33,0,9,45
34,0,1,2
35,1,4,30
36,2,2,28
37,0,5,52
38,2,4,18
39,1,1,7
40,1,1,7
41,0,3,8
42,2,10,21
43,0,11,30
44,0,1,23
45,0,4,19
46,1,7,21
47,0,3,23
48,0,1,14
49,1,1,4
50,0,12,16
51,1,4,35
52,0,4,35
53,1,1,2
54,0,4,4
55,2,4,35
56,0,6,70
57,1,3,27
58,0,1,2
59,1,5,29
60,0,3,34
61,1,2,12
62,3,9,29
63,0,8,22
64,1,3,18
65,1,1,1
66,0,2,15
67,1,8,40
68,0,3,23
69,0,17,55
70,1,2,18
71,0,7,11
72,1,2,7
73,1,20,52
74,2,13,48
75,0,6,26
76,0,11,80
77,1,4,15
78,1,6,9
79,0,6,22
80,0,20,39
81,1,2,13
82,0,5,84
83,2,16,25
84,0,3,13
85,1,11,42
86,1,18,36
87,2,3,10
88,0,2,9
89,1,4,30
90,0,5,32
91,1,6,13
92,3,7,33
93,3,3,40
94,3,4,35
95,0,5,28
96,0,3,11
97,1,3,9
98,0,3,19
99,1,21,30
