,times_prey_known,times_pred_known,time_steps
0,0,4,6
1,0,1,5
2,0,1,5
3,0,5,16
4,2,3,13
5,0,26,42
6,1,14,15
7,1,16,19
8,0,2,15
9,1,3,6
10,1,7,16
11,0,3,3
12,0,20,27
13,0,1,12
14,1,2,2
15,0,3,11
16,1,1,1
17,0,2,12
18,0,9,21
19,1,5,13
20,0,11,23
21,0,1,2
22,0,2,17
23,1,6,17
24,0,1,2
25,3,12,25
26,1,13,15
27,2,4,15
28,1,2,17
29,1,23,28
30,0,1,8
31,0,1,12
32,2,41,52
33,0,1,15
34,0,19,34
35,0,3,6
36,0,5,7
37,0,1,11
38,0,2,15
39,1,5,12
40,0,2,13
41,1,5,10
42,3,9,22
43,1,21,24
44,0,22,30
45,0,2,2
46,1,4,14
47,0,2,2
48,0,12,28
49,0,1,11
50,0,4,11
51,2,4,14
52,0,3,11
53,0,3,12
54,0,4,9
55,0,10,22
56,0,5,17
57,1,5,6
58,0,5,6
59,1,1,1
60,1,9,19
61,0,3,3
62,0,12,21
63,1,6,9
64,0,1,16
65,0,21,26
66,0,9,20
67,0,1,11
68,0,5,5
69,0,12,14
70,1,2,12
71,2,17,32
72,1,8,17
73,0,1,14
74,0,8,19
75,1,8,8
76,0,7,20
77,0,26,33
78,0,8,12
79,1,5,15
80,0,6,15
81,0,23,39
82,1,26,42
83,0,25,35
84,1,1,1
85,1,4,20
86,2,3,13
87,0,8,21
88,2,10,20
89,0,5,8
90,0,1,10
91,1,1,4
92,0,2,10
93,0,8,15
94,0,24,27
95,0,11,21
96,0,11,19
97,1,11,13
98,0,3,5
99,1,3,14
