,times_prey_known,times_pred_known,time_steps
0,1,8,9
1,0,4,9
2,0,4,10
3,1,16,63
4,0,10,18
5,0,4,12
6,0,3,4
7,0,1,10
8,1,1,2
9,1,8,24
10,0,1,20
11,0,3,24
12,1,2,3
13,0,7,27
14,1,1,4
15,0,6,21
16,0,12,30
17,1,1,5
18,1,9,43
19,0,1,25
20,0,9,20
21,1,1,6
22,1,11,11
23,0,4,42
24,0,4,28
25,1,3,18
26,0,9,20
27,0,2,7
28,0,23,95
29,1,11,38
30,1,1,1
31,3,10,22
32,1,1,1
33,0,10,48
34,0,11,49
35,0,1,1
36,1,3,3
37,0,10,48
38,0,12,33
39,0,7,19
40,1,10,27
41,0,2,17
42,3,6,59
43,0,4,12
44,0,5,22
45,0,6,47
46,2,4,23
47,1,3,5
48,1,4,33
49,0,15,24
50,1,1,5
51,0,6,35
52,0,4,30
53,0,6,26
54,0,3,4
55,2,3,29
56,0,5,23
57,0,9,37
58,1,1,1
59,0,3,38
60,1,4,11
61,0,4,29
62,2,10,26
63,1,12,21
64,1,8,11
65,0,3,9
66,0,3,28
67,1,3,12
68,0,10,43
69,0,14,42
70,0,7,34
71,0,2,3
72,0,7,35
73,1,6,30
74,1,12,49
75,0,2,23
76,0,5,12
77,1,2,35
78,1,11,14
79,1,5,18
80,0,7,45
81,1,7,18
82,0,7,42
83,1,3,13
84,0,3,21
85,1,4,16
86,0,9,32
87,1,2,23
88,0,3,17
89,1,2,19
90,0,1,17
91,1,3,4
92,0,5,9
93,1,7,11
94,0,2,2
95,0,5,33
96,1,6,33
97,1,12,30
98,3,7,23
99,0,1,27
