,times_prey_known,times_pred_known,time_steps
0,0,1,2
1,0,8,39
2,1,7,27
3,0,3,14
4,0,2,17
5,0,5,6
6,0,10,44
7,0,12,61
8,1,3,3
9,0,13,52
10,1,1,3
11,3,5,28
12,1,5,7
13,1,1,11
14,0,9,28
15,0,2,20
16,0,6,30
17,0,3,21
18,1,21,26
19,1,10,36
20,0,1,20
21,1,3,13
22,1,11,26
23,1,2,7
24,0,6,15
25,0,4,38
26,0,9,12
27,0,3,27
28,1,9,14
29,0,11,47
30,2,16,55
31,0,2,16
32,0,2,8
33,5,9,49
34,0,9,51
35,0,1,14
36,0,5,39
37,0,1,4
38,1,4,18
39,1,9,18
40,0,3,16
41,0,7,37
42,1,3,12
43,0,8,21
44,1,13,25
45,0,3,23
46,0,3,40
47,0,4,15
48,0,2,28
49,0,16,49
50,0,2,22
51,1,11,27
52,0,7,17
53,0,2,2
54,1,4,19
55,0,2,6
56,0,3,5
57,3,7,36
58,0,2,2
59,0,5,12
60,1,12,39
61,0,5,26
62,0,2,25
63,0,1,7
64,1,5,19
65,1,8,24
66,0,2,2
67,2,14,21
68,3,9,24
69,0,2,10
70,1,4,10
71,0,9,37
72,2,3,33
73,0,7,14
74,0,1,15
75,0,3,17
76,0,13,35
77,0,2,21
78,1,1,1
79,0,9,27
80,1,2,10
81,0,1,25
82,0,14,37
83,0,2,18
84,2,2,24
85,0,5,21
86,0,1,4
87,0,6,22
88,0,3,10
89,0,3,19
90,0,4,29
91,0,6,7
92,0,5,41
93,0,11,17
94,0,6,23
95,1,4,12
96,0,11,26
97,0,5,26
98,0,2,27
99,1,17,64
