,times_prey_known,times_pred_known,time_steps
0,1,13,16
1,3,11,16
2,0,19,34
3,0,4,13
4,1,2,2
5,2,9,19
6,0,3,15
7,0,1,8
8,0,1,3
9,0,3,7
10,1,3,13
11,2,11,23
12,0,1,13
13,1,1,1
14,0,2,19
15,0,1,11
16,0,13,16
17,2,4,7
18,1,45,59
19,0,1,2
20,0,3,8
21,1,6,18
22,0,1,11
23,0,4,12
24,1,1,1
25,1,19,21
26,2,1,5
27,0,4,4
28,1,18,31
29,0,2,15
30,1,16,18
31,1,10,21
32,0,2,15
33,1,9,19
34,2,5,17
35,0,6,17
36,1,8,13
37,0,5,5
38,1,28,37
39,0,2,18
40,1,15,26
41,2,38,49
42,0,3,5
43,0,2,15
44,1,3,16
45,3,19,33
46,0,2,3
47,0,3,3
48,2,62,75
49,1,2,14
50,1,9,16
51,1,25,29
52,0,20,34
53,0,11,20
54,0,5,5
55,1,4,8
56,0,7,7
57,0,4,15
58,1,11,17
59,1,13,21
60,0,6,12
61,0,10,19
62,0,45,59
63,0,2,10
64,0,4,16
65,1,4,5
66,0,1,1
67,0,12,16
68,1,1,7
69,1,23,29
70,0,7,18
71,1,1,11
72,1,1,6
73,1,12,13
74,0,2,8
75,1,1,2
76,0,5,16
77,0,38,56
78,0,10,21
79,1,15,22
80,1,2,13
81,0,9,22
82,0,12,22
83,1,22,32
84,1,4,10
85,0,28,33
86,0,25,39
87,0,6,6
88,1,2,7
89,1,2,8
90,0,7,20
91,1,11,11
92,0,7,18
93,1,7,9
94,0,33,46
95,0,2,11
96,0,58,79
97,1,4,14
98,0,15,23
99,0,4,9
