,times_prey_known,times_pred_known,time_steps
0,0,9,37
1,0,7,7
2,1,1,1
3,1,2,2
4,0,8,43
5,0,5,13
6,1,2,19
7,0,1,28
8,0,3,37
9,0,6,6
10,1,7,8
11,1,2,21
12,2,6,19
13,0,2,15
14,0,21,54
15,0,5,29
16,0,6,11
17,1,5,34
18,1,11,35
19,0,4,28
20,0,16,91
21,0,2,43
22,1,2,16
23,1,6,7
24,0,2,16
25,0,2,29
26,1,1,1
27,0,3,4
28,2,7,23
29,1,2,2
30,0,20,61
31,1,6,7
32,0,2,19
33,0,1,1
34,0,3,16
35,3,11,34
36,2,3,10
37,0,1,24
38,0,1,30
39,2,5,9
40,0,2,20
41,0,4,13
42,0,12,27
43,0,17,73
44,0,5,52
45,1,3,26
46,0,2,19
47,0,7,28
48,1,2,8
49,1,5,6
50,0,2,2
51,1,4,31
52,1,1,2
53,1,7,8
54,0,3,3
55,0,11,37
56,0,3,36
57,1,4,34
58,1,12,40
59,1,5,23
60,1,16,33
61,1,1,1
62,0,7,41
63,0,2,21
64,1,4,6
65,0,4,30
66,1,5,16
67,1,16,37
68,1,2,8
69,1,20,92
70,1,2,4
71,0,1,8
72,3,10,31
73,1,1,3
74,0,6,20
75,0,6,23
76,0,3,32
77,1,2,2
78,0,3,37
79,0,1,4
80,1,12,40
81,0,3,10
82,0,6,21
83,1,3,4
84,0,4,24
85,0,3,27
86,0,7,70
87,1,9,39
88,0,1,1
89,0,1,3
90,0,7,38
91,0,10,42
92,0,3,26
93,0,4,22
94,0,2,17
95,0,2,9
96,0,1,1
97,1,4,5
98,3,4,21
99,0,6,9
