,times_prey_known,times_pred_known,time_steps
0,0,1,11
1,1,3,4
2,0,2,32
3,4,2,25
4,1,4,19
5,1,5,23
6,2,12,34
7,1,4,4
8,0,11,35
9,0,8,64
10,1,5,23
11,0,12,41
12,0,9,16
13,2,6,11
14,0,6,25
15,0,2,2
16,0,6,25
17,2,17,26
18,0,2,19
19,0,1,16
20,0,3,28
21,0,2,25
22,1,7,10
23,1,3,6
24,0,11,31
25,0,3,35
26,0,6,6
27,0,1,4
28,0,4,21
29,0,13,36
30,0,3,19
31,0,3,28
32,0,2,4
33,0,4,5
34,0,2,18
35,1,4,6
36,1,7,24
37,1,3,7
38,1,3,13
39,0,1,19
40,0,8,19
41,1,6,12
42,1,15,32
43,0,1,1
44,2,10,40
45,0,8,19
46,0,3,37
47,2,9,37
48,0,1,14
49,1,5,24
50,0,6,30
51,0,2,23
52,0,3,31
53,1,1,11
54,2,13,50
55,0,3,18
56,0,5,32
57,0,1,4
58,0,9,29
59,1,3,11
60,1,2,2
61,0,2,25
62,0,6,11
63,0,2,27
64,0,12,33
65,0,1,3
66,0,1,15
67,0,5,24
68,1,11,35
69,0,4,35
70,0,14,66
71,0,6,24
72,0,4,28
73,0,4,5
74,1,4,43
75,0,1,5
76,1,10,11
77,0,4,19
78,0,2,2
79,2,3,16
80,0,19,73
81,0,12,52
82,0,3,12
83,0,4,38
84,0,1,25
85,1,4,8
86,0,8,35
87,2,8,25
88,1,1,1
89,1,2,10
90,0,1,2
91,1,1,1
92,1,6,8
93,0,2,5
94,1,18,34
95,0,3,16
96,1,5,41
97,0,2,19
98,0,4,26
99,1,4,37
