,times_prey_known,times_pred_known,time_steps
0,1,3,11
1,0,6,33
2,0,2,2
3,0,6,24
4,0,2,18
5,0,9,41
6,0,11,42
7,0,10,31
8,0,13,55
9,3,1,21
10,1,2,19
11,0,14,28
12,1,3,26
13,0,11,30
14,1,6,11
15,0,9,44
16,1,3,4
17,1,4,25
18,1,8,20
19,0,17,45
20,0,8,47
21,0,10,29
22,0,5,6
23,1,5,12
24,0,6,23
25,0,2,28
26,0,3,26
27,1,13,29
28,0,1,1
29,0,4,49
30,0,3,10
31,2,3,46
32,2,1,17
33,0,8,38
34,1,9,45
35,1,9,26
36,0,12,62
37,1,3,10
38,0,1,16
39,1,7,9
40,0,5,13
41,0,8,36
42,1,2,5
43,1,3,12
44,1,6,53
45,1,6,6
46,1,2,3
47,0,1,13
48,1,7,10
49,0,7,60
50,2,4,24
51,0,2,22
52,1,10,77
53,4,7,26
54,1,11,44
55,0,2,36
56,0,1,2
57,0,3,10
58,0,3,11
59,0,4,21
60,0,5,22
61,0,2,2
62,0,3,3
63,1,12,40
64,1,18,23
65,1,2,5
66,0,4,29
67,1,3,14
68,0,1,3
69,2,3,28
70,0,9,25
71,0,3,29
72,0,6,40
73,1,1,12
74,1,14,34
75,1,6,6
76,1,4,19
77,0,3,21
78,1,8,9
79,0,2,16
80,0,4,14
81,2,9,47
82,1,8,46
83,0,6,38
84,1,2,2
85,0,2,26
86,0,1,1
87,0,1,12
88,0,2,8
89,0,4,9
90,3,2,10
91,5,9,50
92,0,1,14
93,0,9,40
94,1,9,11
95,1,2,14
96,1,1,1
97,1,1,30
98,1,1,1
99,0,3,3
