,times_prey_known,times_pred_known,time_steps
0,1,10,17
1,0,2,27
2,1,6,14
3,0,5,58
4,0,4,25
5,0,4,31
6,0,2,18
7,1,4,6
8,1,7,27
9,0,1,20
10,1,22,40
11,0,5,27
12,0,9,29
13,0,5,21
14,2,12,18
15,0,2,9
16,0,2,13
17,0,16,68
18,1,4,24
19,0,1,23
20,1,1,38
21,1,13,67
22,0,4,20
23,0,7,11
24,0,7,32
25,2,2,31
26,0,6,30
27,1,9,30
28,0,2,46
29,1,12,37
30,3,2,19
31,2,5,27
32,1,2,13
33,0,4,13
34,0,1,11
35,0,6,24
36,0,1,1
37,0,7,40
38,0,14,33
39,1,7,34
40,2,4,21
41,0,1,29
42,0,3,12
43,0,3,12
44,0,2,22
45,0,3,3
46,0,7,25
47,0,3,3
48,0,5,41
49,2,9,18
50,1,7,29
51,1,3,20
52,0,2,32
53,0,3,14
54,1,3,17
55,1,5,40
56,2,5,25
57,0,9,23
58,0,7,41
59,0,3,3
60,0,1,23
61,0,3,19
62,0,1,20
63,0,5,7
64,0,8,28
65,2,1,28
66,1,7,28
67,0,4,35
68,1,6,13
69,2,6,35
70,2,13,23
71,1,4,5
72,0,4,23
73,0,2,14
74,1,7,9
75,0,3,23
76,0,4,5
77,3,3,26
78,0,6,41
79,0,4,4
80,1,2,5
81,0,7,48
82,3,21,75
83,1,2,2
84,1,5,33
85,0,5,22
86,0,2,18
87,0,4,13
88,2,2,4
89,0,1,20
90,0,8,15
91,0,6,19
92,1,1,6
93,1,2,4
94,0,2,28
95,0,6,23
96,0,1,1
97,0,3,5
98,1,9,31
99,0,10,28
