,times_prey_known,times_pred_known,time_steps
0,1,3,21
1,0,2,25
2,0,12,36
3,0,3,34
4,0,4,29
5,0,16,39
6,0,2,30
7,0,4,27
8,2,5,35
9,1,6,17
10,2,9,30
11,0,11,42
12,0,2,22
13,2,18,75
14,1,5,31
15,0,3,19
16,1,6,9
17,1,2,10
18,0,6,31
19,1,5,20
20,0,2,15
21,0,1,11
22,1,3,25
23,0,1,1
24,0,5,12
25,0,2,25
26,1,6,10
27,1,7,43
28,0,4,5
29,1,8,14
30,0,4,21
31,0,1,26
32,0,2,5
33,0,6,19
34,1,2,7
35,0,1,2
36,1,6,6
37,1,9,17
38,0,2,13
39,0,2,2
40,0,5,20
41,1,5,5
42,1,5,11
43,0,6,7
44,1,2,17
45,0,4,30
46,3,1,15
47,0,2,17
48,2,3,22
49,1,15,59
50,0,4,5
51,0,6,13
52,0,8,13
53,0,19,49
54,1,1,7
55,2,5,42
56,1,15,33
57,2,16,22
58,0,7,39
59,1,7,17
60,1,8,17
61,0,12,54
62,1,5,17
63,1,3,12
64,1,7,9
65,2,2,18
66,3,2,17
67,0,14,43
68,1,3,39
69,0,1,1
70,3,1,22
71,0,11,36
72,3,24,48
73,1,11,47
74,2,5,31
75,0,3,18
76,0,2,3
77,0,3,9
78,0,3,6
79,0,21,76
80,1,3,19
81,0,5,20
82,0,5,7
83,0,5,22
84,0,4,6
85,0,4,32
86,2,1,11
87,1,19,33
88,1,4,17
89,0,4,25
90,0,2,11
91,1,2,32
92,0,4,6
93,1,9,33
94,0,2,26
95,0,3,22
96,0,6,13
97,0,6,33
98,1,8,19
99,0,1,1
