,times_prey_known,times_pred_known,time_steps
0,0,12,14
1,0,3,12
2,1,1,1
3,0,2,24
4,0,5,28
5,1,26,61
6,1,4,52
7,1,1,1
8,0,1,20
9,1,3,4
10,1,1,9
11,1,1,6
12,0,1,6
13,0,1,1
14,4,1,23
15,1,6,27
16,0,6,22
17,2,8,38
18,0,3,17
19,2,1,25
20,0,1,2
21,0,5,18
22,0,1,3
23,0,5,25
24,0,5,26
25,0,1,1
26,2,2,17
27,0,1,2
28,0,1,1
29,1,4,11
30,1,9,14
31,0,5,20
32,1,1,1
33,1,3,5
34,1,1,2
35,1,1,2
36,2,10,17
37,0,5,7
38,0,8,26
39,0,4,34
40,0,1,1
41,1,3,5
42,0,8,32
43,2,4,30
44,0,2,15
45,0,12,40
46,1,8,12
47,4,3,44
48,0,2,20
49,1,17,58
50,1,9,18
51,0,2,26
52,0,2,7
53,4,15,44
54,1,13,25
55,0,2,2
56,1,1,1
57,0,6,6
58,1,5,67
59,1,7,31
60,0,18,24
61,0,11,19
62,1,10,29
63,2,2,30
64,1,5,13
65,0,15,31
66,0,7,24
67,0,6,26
68,0,13,36
69,1,5,7
70,0,1,1
71,1,4,49
72,0,1,20
73,1,1,9
74,1,8,14
75,1,1,1
76,2,12,12
77,3,2,27
78,0,9,18
79,0,4,23
80,3,3,28
81,1,2,2
82,1,6,6
83,0,9,83
84,0,2,32
85,1,2,18
86,2,17,30
87,1,3,45
88,0,2,2
89,1,5,18
90,0,17,68
91,2,12,36
92,0,5,16
93,4,3,48
94,2,9,82
95,0,1,28
96,0,1,3
97,2,7,24
98,0,1,27
99,0,4,32
