,times_prey_known,times_pred_known,time_steps
0,0,3,13
1,1,21,41
2,0,4,17
3,0,11,15
4,1,20,22
5,1,3,6
6,1,4,5
7,2,14,26
8,0,4,13
9,0,5,15
10,0,5,12
11,1,1,1
12,4,12,20
13,0,8,13
14,4,27,37
15,1,7,12
16,0,17,32
17,1,36,56
18,0,24,28
19,0,1,1
20,1,1,1
21,0,7,17
22,1,1,1
23,0,9,9
24,2,10,14
25,1,11,19
26,1,10,23
27,0,1,12
28,0,6,17
29,4,14,30
30,0,20,26
31,0,1,14
32,1,12,25
33,1,1,1
34,0,1,11
35,1,2,13
36,0,8,20
37,1,17,17
38,0,2,10
39,0,5,19
40,0,10,12
41,0,4,18
42,1,4,12
43,0,3,13
44,1,12,18
45,0,15,17
46,0,50,57
47,0,4,16
48,0,14,17
49,0,7,15
50,0,6,17
51,1,5,5
52,0,1,5
53,0,8,10
54,2,9,16
55,0,9,13
56,1,29,35
57,0,25,42
58,0,5,13
59,1,4,12
60,0,7,19
61,0,1,15
62,1,2,15
63,0,22,32
64,0,22,33
65,1,1,1
66,0,14,14
67,1,5,20
68,0,2,13
69,0,1,1
70,1,2,11
71,0,5,14
72,1,15,28
73,1,72,92
74,1,1,1
75,0,2,12
76,0,4,16
77,0,4,5
78,1,3,15
79,0,3,15
80,1,20,26
81,0,1,1
82,0,6,16
83,0,3,16
84,1,4,4
85,3,1,13
86,1,5,10
87,0,4,15
88,1,4,12
89,1,9,9
90,0,3,14
91,1,9,9
92,0,2,14
93,1,8,8
94,0,26,39
95,1,14,22
96,0,5,19
97,3,11,21
98,0,21,24
99,3,8,21
