,times_prey_known,times_pred_known,time_steps
0,0,1,15
1,0,2,13
2,0,8,40
3,0,6,20
4,0,1,27
5,1,1,1
6,0,2,3
7,0,3,4
8,2,10,41
9,1,7,21
10,1,3,9
11,1,1,9
12,0,5,44
13,2,6,34
14,3,5,6
15,1,9,27
16,0,4,25
17,0,12,34
18,0,1,42
19,1,4,10
20,0,7,100
21,1,1,1
22,0,2,3
23,0,3,20
24,0,6,16
25,1,3,10
26,0,2,3
27,0,6,18
28,0,9,33
29,1,1,2
30,1,13,21
31,0,1,21
32,0,9,40
33,0,6,22
34,0,7,12
35,0,9,17
36,1,2,2
37,1,2,3
38,0,10,31
39,1,1,1
40,1,3,19
41,0,24,42
42,0,1,13
43,0,3,25
44,0,19,56
45,1,1,9
46,0,7,23
47,0,1,8
48,1,9,22
49,0,6,11
50,1,4,5
51,1,10,29
52,1,10,19
53,0,1,25
54,1,5,20
55,1,21,51
56,1,8,8
57,0,3,28
58,3,5,29
59,1,8,75
60,2,5,32
61,0,24,62
62,1,2,13
63,0,9,12
64,0,5,20
65,0,1,20
66,1,8,25
67,0,2,12
68,1,1,1
69,0,2,12
70,0,1,1
71,1,4,36
72,0,2,26
73,2,23,61
74,0,18,34
75,0,4,30
76,0,7,10
77,0,17,62
78,1,1,2
79,2,4,38
80,0,5,5
81,2,26,47
82,0,2,20
83,0,1,1
84,1,7,24
85,1,11,28
86,1,7,44
87,0,3,26
88,0,3,3
89,0,2,5
90,0,8,25
91,0,7,78
92,0,5,15
93,0,2,2
94,0,9,55
95,0,33,63
96,1,1,5
97,0,2,21
98,1,2,16
99,0,14,51
