,times_prey_known,times_pred_known,time_steps
0,3,3,3
1,2,2,2
2,29,29,29
3,2,2,2
4,5,5,5
5,3,3,3
6,9,9,9
7,3,3,3
8,14,14,14
9,8,8,8
10,12,12,12
11,2,2,2
12,5,5,5
13,1,1,1
14,1,1,1
15,26,26,26
16,12,12,12
17,13,13,13
18,7,7,7
19,6,6,6
20,9,9,9
21,12,12,12
22,8,8,8
23,27,27,27
24,3,3,3
25,14,14,14
26,20,20,20
27,16,16,16
28,18,18,18
29,9,9,9
30,14,14,14
31,19,19,19
32,18,18,18
33,3,3,3
34,21,21,21
35,5,5,5
36,10,10,10
37,2,2,2
38,16,16,16
39,8,8,8
40,6,6,6
41,3,3,3
42,5,5,5
43,3,3,3
44,10,10,10
45,15,15,15
46,1,1,1
47,5,5,5
48,18,18,18
49,3,3,3
50,8,8,8
51,19,19,19
52,10,10,10
53,22,22,22
54,5,5,5
55,1,1,1
56,9,9,9
57,9,9,9
58,2,2,2
59,9,9,9
60,12,12,12
61,9,9,9
62,15,15,15
63,17,17,17
64,2,2,2
65,18,18,18
66,7,7,7
67,5,5,5
68,4,4,4
69,8,8,8
70,7,7,7
71,4,4,4
72,12,12,12
73,4,4,4
74,6,6,6
75,13,13,13
76,6,6,6
77,6,6,6
78,12,12,12
79,9,9,9
80,14,14,14
81,6,6,6
82,8,8,8
83,14,14,14
84,3,3,3
85,22,22,22
86,4,4,4
87,19,19,19
88,12,12,12
89,1,1,1
90,1,1,1
91,4,4,4
92,1,1,1
93,5,5,5
94,4,4,4
95,3,3,3
96,2,2,2
97,14,14,14
98,13,13,13
99,17,17,17
