,times_prey_known,times_pred_known,time_steps
0,5,5,5
1,2,2,2
2,22,22,22
3,1,1,1
4,4,4,4
5,10,10,10
6,20,20,20
7,2,2,2
8,8,8,8
9,16,16,16
10,12,12,12
11,14,14,14
12,11,11,11
13,1,1,1
14,17,17,17
15,30,30,30
16,24,24,24
17,10,10,10
18,4,4,4
19,21,21,21
20,17,17,17
21,13,13,13
22,3,3,3
23,11,11,11
24,16,16,16
25,8,8,8
26,13,13,13
27,6,6,6
28,25,25,25
29,23,23,23
30,11,11,11
31,16,16,16
32,4,4,4
33,13,13,13
34,1,1,1
35,16,16,16
36,22,22,22
37,3,3,3
38,9,9,9
39,9,9,9
40,1,1,1
41,5,5,5
42,11,11,11
43,9,9,9
44,17,17,17
45,19,19,19
46,4,4,4
47,5,5,5
48,25,25,25
49,16,16,16
50,12,12,12
51,10,10,10
52,18,18,18
53,4,4,4
54,7,7,7
55,4,4,4
56,23,23,23
57,20,20,20
58,21,21,21
59,9,9,9
60,11,11,11
61,1,1,1
62,7,7,7
63,18,18,18
64,12,12,12
65,29,29,29
66,11,11,11
67,2,2,2
68,13,13,13
69,13,13,13
70,33,33,33
71,17,17,17
72,10,10,10
73,6,6,6
74,19,19,19
75,5,5,5
76,13,13,13
77,8,8,8
78,6,6,6
79,8,8,8
80,11,11,11
81,9,9,9
82,18,18,18
83,22,22,22
84,12,12,12
85,10,10,10
86,11,11,11
87,22,22,22
88,1,1,1
89,13,13,13
90,17,17,17
91,5,5,5
92,9,9,9
93,15,15,15
94,5,5,5
95,9,9,9
96,15,15,15
97,6,6,6
98,17,17,17
99,1,1,1
