,times_prey_known,times_pred_known,time_steps
0,12,12,12
1,6,6,6
2,14,14,14
3,6,6,6
4,11,11,11
5,19,19,19
6,6,6,6
7,18,18,18
8,9,9,9
9,1,1,1
10,3,3,3
11,5,5,5
12,11,11,11
13,4,4,4
14,3,3,3
15,13,13,13
16,39,39,39
17,14,14,14
18,9,9,9
19,10,10,10
20,12,12,12
21,13,13,13
22,23,23,23
23,5,5,5
24,7,7,7
25,8,8,8
26,5,5,5
27,2,2,2
28,17,17,17
29,11,11,11
30,19,19,19
31,21,21,21
32,15,15,15
33,15,15,15
34,14,14,14
35,7,7,7
36,2,2,2
37,4,4,4
38,8,8,8
39,13,13,13
40,10,10,10
41,14,14,14
42,2,2,2
43,11,11,11
44,20,20,20
45,11,11,11
46,7,7,7
47,10,10,10
48,18,18,18
49,9,9,9
50,16,16,16
51,20,20,20
52,15,15,15
53,12,12,12
54,16,16,16
55,14,14,14
56,12,12,12
57,10,10,10
58,8,8,8
59,14,14,14
60,21,21,21
61,5,5,5
62,12,12,12
63,24,24,24
64,18,18,18
65,22,22,22
66,1,1,1
67,9,9,9
68,15,15,15
69,16,16,16
70,5,5,5
71,7,7,7
72,38,38,38
73,5,5,5
74,28,28,28
75,6,6,6
76,4,4,4
77,11,11,11
78,11,11,11
79,5,5,5
80,12,12,12
81,28,28,28
82,11,11,11
83,18,18,18
84,15,15,15
85,20,20,20
86,9,9,9
87,21,21,21
88,5,5,5
89,25,25,25
90,5,5,5
91,15,15,15
92,15,15,15
93,11,11,11
94,11,11,11
95,8,8,8
96,12,12,12
97,12,12,12
98,7,7,7
99,8,8,8
