,times_prey_known,times_pred_known,time_steps
0,10,10,10
1,12,12,12
2,24,24,24
3,21,21,21
4,2,2,2
5,7,7,7
6,17,17,17
7,17,17,17
8,21,21,21
9,12,12,12
10,11,11,11
11,3,3,3
12,8,8,8
13,15,15,15
14,7,7,7
15,13,13,13
16,12,12,12
17,6,6,6
18,32,32,32
19,12,12,12
20,9,9,9
21,20,20,20
22,36,36,36
23,13,13,13
24,15,15,15
25,8,8,8
26,4,4,4
27,1,1,1
28,1,1,1
29,3,3,3
30,18,18,18
31,19,19,19
32,1,1,1
33,23,23,23
34,13,13,13
35,9,9,9
36,4,4,4
37,12,12,12
38,9,9,9
39,10,10,10
40,8,8,8
41,1,1,1
42,15,15,15
43,6,6,6
44,13,13,13
45,13,13,13
46,14,14,14
47,13,13,13
48,19,19,19
49,22,22,22
50,9,9,9
51,9,9,9
52,19,19,19
53,3,3,3
54,15,15,15
55,8,8,8
56,5,5,5
57,1,1,1
58,7,7,7
59,4,4,4
60,8,8,8
61,7,7,7
62,7,7,7
63,7,7,7
64,14,14,14
65,18,18,18
66,18,18,18
67,1,1,1
68,5,5,5
69,6,6,6
70,14,14,14
71,7,7,7
72,17,17,17
73,3,3,3
74,5,5,5
75,11,11,11
76,18,18,18
77,10,10,10
78,23,23,23
79,6,6,6
80,19,19,19
81,10,10,10
82,16,16,16
83,21,21,21
84,6,6,6
85,7,7,7
86,3,3,3
87,2,2,2
88,17,17,17
89,30,30,30
90,21,21,21
91,14,14,14
92,16,16,16
93,1,1,1
94,18,18,18
95,8,8,8
96,13,13,13
97,10,10,10
98,9,9,9
99,32,32,32
