,times_prey_known,times_pred_known,time_steps
0,8,8,8
1,10,10,10
2,16,16,16
3,4,4,4
4,16,16,16
5,7,7,7
6,10,10,10
7,6,6,6
8,20,20,20
9,18,18,18
10,15,15,15
11,20,20,20
12,11,11,11
13,6,6,6
14,10,10,10
15,9,9,9
16,12,12,12
17,2,2,2
18,13,13,13
19,7,7,7
20,16,16,16
21,7,7,7
22,16,16,16
23,15,15,15
24,12,12,12
25,10,10,10
26,21,21,21
27,17,17,17
28,17,17,17
29,19,19,19
30,5,5,5
31,9,9,9
32,10,10,10
33,9,9,9
34,10,10,10
35,28,28,28
36,3,3,3
37,19,19,19
38,6,6,6
39,1,1,1
40,7,7,7
41,8,8,8
42,6,6,6
43,20,20,20
44,7,7,7
45,9,9,9
46,6,6,6
47,18,18,18
48,4,4,4
49,9,9,9
50,10,10,10
51,4,4,4
52,17,17,17
53,4,4,4
54,20,20,20
55,22,22,22
56,4,4,4
57,4,4,4
58,5,5,5
59,35,35,35
60,7,7,7
61,1,1,1
62,3,3,3
63,13,13,13
64,19,19,19
65,10,10,10
66,13,13,13
67,10,10,10
68,10,10,10
69,12,12,12
70,13,13,13
71,17,17,17
72,16,16,16
73,10,10,10
74,13,13,13
75,32,32,32
76,12,12,12
77,2,2,2
78,4,4,4
79,15,15,15
80,1,1,1
81,14,14,14
82,3,3,3
83,5,5,5
84,15,15,15
85,17,17,17
86,23,23,23
87,9,9,9
88,21,21,21
89,23,23,23
90,10,10,10
91,13,13,13
92,9,9,9
93,8,8,8
94,11,11,11
95,14,14,14
96,6,6,6
97,14,14,14
98,3,3,3
99,7,7,7
