,times_prey_known,times_pred_known,time_steps
0,8,8,8
1,13,13,13
2,10,10,10
3,13,13,13
4,1,1,1
5,30,30,30
6,9,9,9
7,1,1,1
8,19,19,19
9,12,12,12
10,19,19,19
11,4,4,4
12,16,16,16
13,5,5,5
14,5,5,5
15,12,12,12
16,15,15,15
17,17,17,17
18,5,5,5
19,13,13,13
20,8,8,8
21,17,17,17
22,5,5,5
23,25,25,25
24,7,7,7
25,17,17,17
26,4,4,4
27,19,19,19
28,18,18,18
29,10,10,10
30,9,9,9
31,11,11,11
32,13,13,13
33,16,16,16
34,6,6,6
35,19,19,19
36,7,7,7
37,5,5,5
38,2,2,2
39,13,13,13
40,11,11,11
41,6,6,6
42,2,2,2
43,6,6,6
44,6,6,6
45,26,26,26
46,10,10,10
47,4,4,4
48,4,4,4
49,15,15,15
50,15,15,15
51,13,13,13
52,1,1,1
53,4,4,4
54,10,10,10
55,12,12,12
56,3,3,3
57,3,3,3
58,8,8,8
59,7,7,7
60,4,4,4
61,4,4,4
62,9,9,9
63,7,7,7
64,19,19,19
65,3,3,3
66,13,13,13
67,8,8,8
68,17,17,17
69,7,7,7
70,14,14,14
71,10,10,10
72,8,8,8
73,9,9,9
74,10,10,10
75,2,2,2
76,13,13,13
77,11,11,11
78,12,12,12
79,9,9,9
80,11,11,11
81,13,13,13
82,6,6,6
83,14,14,14
84,8,8,8
85,6,6,6
86,15,15,15
87,18,18,18
88,6,6,6
89,7,7,7
90,17,17,17
91,12,12,12
92,26,26,26
93,10,10,10
94,21,21,21
95,12,12,12
96,2,2,2
97,10,10,10
98,22,22,22
99,19,19,19
