,times_prey_known,times_pred_known,time_steps
0,13,13,13
1,2,2,2
2,14,14,14
3,6,6,6
4,4,4,4
5,2,2,2
6,13,13,13
7,21,21,21
8,6,6,6
9,9,9,9
10,7,7,7
11,14,14,14
12,18,18,18
13,14,14,14
14,10,10,10
15,15,15,15
16,3,3,3
17,19,19,19
18,12,12,12
19,20,20,20
20,17,17,17
21,4,4,4
22,8,8,8
23,1,1,1
24,25,25,25
25,16,16,16
26,7,7,7
27,8,8,8
28,12,12,12
29,3,3,3
30,4,4,4
31,1,1,1
32,3,3,3
33,24,24,24
34,1,1,1
35,5,5,5
36,3,3,3
37,2,2,2
38,4,4,4
39,27,27,27
40,8,8,8
41,15,15,15
42,8,8,8
43,1,1,1
44,8,8,8
45,12,12,12
46,20,20,20
47,18,18,18
48,6,6,6
49,16,16,16
50,27,27,27
51,9,9,9
52,24,24,24
53,22,22,22
54,4,4,4
55,9,9,9
56,15,15,15
57,12,12,12
58,14,14,14
59,14,14,14
60,38,38,38
61,8,8,8
62,20,20,20
63,3,3,3
64,26,26,26
65,4,4,4
66,25,25,25
67,5,5,5
68,4,4,4
69,9,9,9
70,4,4,4
71,13,13,13
72,25,25,25
73,13,13,13
74,20,20,20
75,5,5,5
76,12,12,12
77,5,5,5
78,14,14,14
79,8,8,8
80,32,32,32
81,22,22,22
82,27,27,27
83,23,23,23
84,16,16,16
85,4,4,4
86,11,11,11
87,9,9,9
88,13,13,13
89,7,7,7
90,12,12,12
91,11,11,11
92,9,9,9
93,20,20,20
94,33,33,33
95,11,11,11
96,15,15,15
97,14,14,14
98,3,3,3
99,25,25,25
