,times_prey_known,times_pred_known,time_steps
0,15,15,15
1,11,11,11
2,3,3,3
3,24,24,24
4,4,4,4
5,10,10,10
6,3,3,3
7,20,20,20
8,17,17,17
9,14,14,14
10,8,8,8
11,11,11,11
12,17,17,17
13,18,18,18
14,17,17,17
15,10,10,10
16,25,25,25
17,28,28,28
18,7,7,7
19,6,6,6
20,6,6,6
21,11,11,11
22,17,17,17
23,3,3,3
24,7,7,7
25,14,14,14
26,5,5,5
27,18,18,18
28,1,1,1
29,7,7,7
30,2,2,2
31,10,10,10
32,4,4,4
33,9,9,9
34,21,21,21
35,22,22,22
36,11,11,11
37,6,6,6
38,11,11,11
39,4,4,4
40,7,7,7
41,19,19,19
42,20,20,20
43,10,10,10
44,17,17,17
45,5,5,5
46,9,9,9
47,13,13,13
48,18,18,18
49,13,13,13
50,20,20,20
51,4,4,4
52,10,10,10
53,7,7,7
54,23,23,23
55,2,2,2
56,5,5,5
57,10,10,10
58,11,11,11
59,17,17,17
60,2,2,2
61,16,16,16
62,19,19,19
63,8,8,8
64,4,4,4
65,13,13,13
66,7,7,7
67,4,4,4
68,12,12,12
69,9,9,9
70,8,8,8
71,3,3,3
72,4,4,4
73,8,8,8
74,4,4,4
75,1,1,1
76,4,4,4
77,27,27,27
78,15,15,15
79,8,8,8
80,8,8,8
81,3,3,3
82,12,12,12
83,3,3,3
84,14,14,14
85,13,13,13
86,17,17,17
87,5,5,5
88,10,10,10
89,10,10,10
90,3,3,3
91,1,1,1
92,16,16,16
93,1,1,1
94,6,6,6
95,15,15,15
96,9,9,9
97,6,6,6
98,7,7,7
99,5,5,5
