,times_prey_known,times_pred_known,time_steps
0,3,3,3
1,5,5,5
2,15,15,15
3,2,2,2
4,11,11,11
5,14,14,14
6,9,9,9
7,15,15,15
8,3,3,3
9,26,26,26
10,11,11,11
11,11,11,11
12,14,14,14
13,3,3,3
14,13,13,13
15,3,3,3
16,10,10,10
17,21,21,21
18,10,10,10
19,6,6,6
20,4,4,4
21,3,3,3
22,5,5,5
23,5,5,5
24,19,19,19
25,12,12,12
26,8,8,8
27,21,21,21
28,23,23,23
29,13,13,13
30,6,6,6
31,3,3,3
32,9,9,9
33,3,3,3
34,3,3,3
35,27,27,27
36,13,13,13
37,3,3,3
38,7,7,7
39,11,11,11
40,9,9,9
41,8,8,8
42,6,6,6
43,2,2,2
44,4,4,4
45,3,3,3
46,11,11,11
47,12,12,12
48,13,13,13
49,3,3,3
50,14,14,14
51,17,17,17
52,5,5,5
53,14,14,14
54,15,15,15
55,5,5,5
56,16,16,16
57,13,13,13
58,16,16,16
59,14,14,14
60,16,16,16
61,8,8,8
62,4,4,4
63,22,22,22
64,7,7,7
65,14,14,14
66,7,7,7
67,6,6,6
68,21,21,21
69,9,9,9
70,9,9,9
71,4,4,4
72,2,2,2
73,35,35,35
74,11,11,11
75,11,11,11
76,8,8,8
77,22,22,22
78,23,23,23
79,6,6,6
80,5,5,5
81,5,5,5
82,1,1,1
83,4,4,4
84,12,12,12
85,19,19,19
86,5,5,5
87,2,2,2
88,8,8,8
89,24,24,24
90,19,19,19
91,2,2,2
92,10,10,10
93,12,12,12
94,3,3,3
95,1,1,1
96,9,9,9
97,5,5,5
98,9,9,9
99,10,10,10
