,times_prey_known,times_pred_known,time_steps
0,15,15,15
1,18,18,18
2,20,20,20
3,18,18,18
4,15,15,15
5,14,14,14
6,3,3,3
7,1,1,1
8,12,12,12
9,5,5,5
10,1,1,1
11,20,20,20
12,10,10,10
13,2,2,2
14,1,1,1
15,23,23,23
16,15,15,15
17,22,22,22
18,7,7,7
19,3,3,3
20,1,1,1
21,4,4,4
22,7,7,7
23,17,17,17
24,18,18,18
25,18,18,18
26,18,18,18
27,6,6,6
28,16,16,16
29,25,25,25
30,7,7,7
31,13,13,13
32,2,2,2
33,17,17,17
34,3,3,3
35,9,9,9
36,4,4,4
37,14,14,14
38,10,10,10
39,8,8,8
40,8,8,8
41,5,5,5
42,1,1,1
43,28,28,28
44,22,22,22
45,20,20,20
46,5,5,5
47,19,19,19
48,9,9,9
49,21,21,21
50,21,21,21
51,10,10,10
52,12,12,12
53,10,10,10
54,13,13,13
55,7,7,7
56,9,9,9
57,16,16,16
58,12,12,12
59,14,14,14
60,16,16,16
61,17,17,17
62,13,13,13
63,13,13,13
64,35,35,35
65,11,11,11
66,18,18,18
67,17,17,17
68,11,11,11
69,7,7,7
70,4,4,4
71,19,19,19
72,11,11,11
73,8,8,8
74,6,6,6
75,16,16,16
76,19,19,19
77,9,9,9
78,8,8,8
79,11,11,11
80,12,12,12
81,1,1,1
82,8,8,8
83,9,9,9
84,11,11,11
85,3,3,3
86,12,12,12
87,12,12,12
88,2,2,2
89,21,21,21
90,4,4,4
91,5,5,5
92,19,19,19
93,19,19,19
94,10,10,10
95,20,20,20
96,6,6,6
97,13,13,13
98,19,19,19
99,10,10,10
