,times_prey_known,times_pred_known,time_steps
0,10,10,10
1,7,7,7
2,8,8,8
3,11,11,11
4,12,12,12
5,13,13,13
6,2,2,2
7,15,15,15
8,3,3,3
9,3,3,3
10,12,12,12
11,9,9,9
12,4,4,4
13,27,27,27
14,24,24,24
15,10,10,10
16,18,18,18
17,7,7,7
18,1,1,1
19,22,22,22
20,18,18,18
21,7,7,7
22,16,16,16
23,4,4,4
24,14,14,14
25,7,7,7
26,13,13,13
27,16,16,16
28,5,5,5
29,21,21,21
30,10,10,10
31,9,9,9
32,14,14,14
33,8,8,8
34,14,14,14
35,25,25,25
36,27,27,27
37,17,17,17
38,6,6,6
39,9,9,9
40,9,9,9
41,21,21,21
42,7,7,7
43,34,34,34
44,8,8,8
45,7,7,7
46,15,15,15
47,12,12,12
48,7,7,7
49,16,16,16
50,1,1,1
51,29,29,29
52,10,10,10
53,22,22,22
54,7,7,7
55,3,3,3
56,9,9,9
57,12,12,12
58,18,18,18
59,9,9,9
60,17,17,17
61,5,5,5
62,9,9,9
63,16,16,16
64,6,6,6
65,18,18,18
66,13,13,13
67,5,5,5
68,16,16,16
69,24,24,24
70,4,4,4
71,9,9,9
72,16,16,16
73,15,15,15
74,16,16,16
75,13,13,13
76,21,21,21
77,8,8,8
78,11,11,11
79,11,11,11
80,15,15,15
81,16,16,16
82,20,20,20
83,8,8,8
84,16,16,16
85,12,12,12
86,9,9,9
87,16,16,16
88,7,7,7
89,5,5,5
90,6,6,6
91,22,22,22
92,8,8,8
93,10,10,10
94,10,10,10
95,14,14,14
96,9,9,9
97,6,6,6
98,7,7,7
99,17,17,17
