,times_prey_known,times_pred_known,time_steps
0,2,2,2
1,11,11,11
2,14,14,14
3,2,2,2
4,9,9,9
5,21,21,21
6,1,1,1
7,26,26,26
8,3,3,3
9,7,7,7
10,9,9,9
11,16,16,16
12,9,9,9
13,15,15,15
14,2,2,2
15,1,1,1
16,2,2,2
17,7,7,7
18,10,10,10
19,4,4,4
20,16,16,16
21,16,16,16
22,11,11,11
23,3,3,3
24,5,5,5
25,1,1,1
26,14,14,14
27,7,7,7
28,1,1,1
29,3,3,3
30,8,8,8
31,7,7,7
32,5,5,5
33,8,8,8
34,2,2,2
35,11,11,11
36,17,17,17
37,7,7,7
38,13,13,13
39,13,13,13
40,8,8,8
41,6,6,6
42,7,7,7
43,9,9,9
44,3,3,3
45,4,4,4
46,9,9,9
47,11,11,11
48,4,4,4
49,45,45,45
50,6,6,6
51,16,16,16
52,17,17,17
53,2,2,2
54,29,29,29
55,6,6,6
56,10,10,10
57,13,13,13
58,18,18,18
59,11,11,11
60,13,13,13
61,7,7,7
62,12,12,12
63,13,13,13
64,17,17,17
65,18,18,18
66,17,17,17
67,8,8,8
68,16,16,16
69,1,1,1
70,11,11,11
71,1,1,1
72,2,2,2
73,21,21,21
74,3,3,3
75,10,10,10
76,4,4,4
77,19,19,19
78,3,3,3
79,7,7,7
80,35,35,35
81,21,21,21
82,8,8,8
83,5,5,5
84,25,25,25
85,4,4,4
86,5,5,5
87,15,15,15
88,21,21,21
89,4,4,4
90,10,10,10
91,20,20,20
92,14,14,14
93,4,4,4
94,23,23,23
95,8,8,8
96,11,11,11
97,20,20,20
98,24,24,24
99,2,2,2
