,times_prey_known,times_pred_known,time_steps
0,1,1,1
1,12,12,12
2,22,22,22
3,21,21,21
4,18,18,18
5,20,20,20
6,11,11,11
7,15,15,15
8,18,18,18
9,12,12,12
10,7,7,7
11,7,7,7
12,16,16,16
13,11,11,11
14,15,15,15
15,13,13,13
16,20,20,20
17,7,7,7
18,1,1,1
19,8,8,8
20,16,16,16
21,13,13,13
22,4,4,4
23,7,7,7
24,4,4,4
25,5,5,5
26,6,6,6
27,19,19,19
28,7,7,7
29,8,8,8
30,4,4,4
31,6,6,6
32,28,28,28
33,17,17,17
34,9,9,9
35,9,9,9
36,9,9,9
37,5,5,5
38,17,17,17
39,13,13,13
40,1,1,1
41,7,7,7
42,1,1,1
43,16,16,16
44,14,14,14
45,5,5,5
46,12,12,12
47,2,2,2
48,3,3,3
49,4,4,4
50,12,12,12
51,13,13,13
52,10,10,10
53,15,15,15
54,10,10,10
55,7,7,7
56,2,2,2
57,8,8,8
58,4,4,4
59,10,10,10
60,15,15,15
61,11,11,11
62,11,11,11
63,14,14,14
64,9,9,9
65,10,10,10
66,1,1,1
67,6,6,6
68,3,3,3
69,12,12,12
70,3,3,3
71,9,9,9
72,12,12,12
73,5,5,5
74,19,19,19
75,8,8,8
76,21,21,21
77,29,29,29
78,7,7,7
79,10,10,10
80,13,13,13
81,13,13,13
82,26,26,26
83,18,18,18
84,7,7,7
85,5,5,5
86,2,2,2
87,14,14,14
88,1,1,1
89,13,13,13
90,1,1,1
91,5,5,5
92,14,14,14
93,10,10,10
94,1,1,1
95,17,17,17
96,10,10,10
97,6,6,6
98,15,15,15
99,17,17,17
