,times_prey_known,times_pred_known,time_steps
0,25,25,25
1,8,8,8
2,15,15,15
3,14,14,14
4,14,14,14
5,18,18,18
6,1,1,1
7,17,17,17
8,1,1,1
9,6,6,6
10,11,11,11
11,15,15,15
12,3,3,3
13,13,13,13
14,11,11,11
15,8,8,8
16,19,19,19
17,13,13,13
18,9,9,9
19,7,7,7
20,14,14,14
21,21,21,21
22,11,11,11
23,1,1,1
24,17,17,17
25,10,10,10
26,10,10,10
27,12,12,12
28,23,23,23
29,14,14,14
30,6,6,6
31,14,14,14
32,11,11,11
33,63,63,63
34,11,11,11
35,23,23,23
36,12,12,12
37,6,6,6
38,9,9,9
39,5,5,5
40,12,12,12
41,12,12,12
42,9,9,9
43,6,6,6
44,17,17,17
45,10,10,10
46,13,13,13
47,17,17,17
48,11,11,11
49,11,11,11
50,12,12,12
51,3,3,3
52,6,6,6
53,22,22,22
54,6,6,6
55,11,11,11
56,5,5,5
57,13,13,13
58,14,14,14
59,10,10,10
60,8,8,8
61,14,14,14
62,5,5,5
63,15,15,15
64,9,9,9
65,11,11,11
66,7,7,7
67,1,1,1
68,6,6,6
69,10,10,10
70,14,14,14
71,16,16,16
72,13,13,13
73,13,13,13
74,16,16,16
75,10,10,10
76,2,2,2
77,3,3,3
78,5,5,5
79,6,6,6
80,11,11,11
81,8,8,8
82,14,14,14
83,3,3,3
84,9,9,9
85,13,13,13
86,17,17,17
87,2,2,2
88,12,12,12
89,7,7,7
90,10,10,10
91,9,9,9
92,1,1,1
93,2,2,2
94,13,13,13
95,6,6,6
96,13,13,13
97,2,2,2
98,14,14,14
99,11,11,11
