,times_prey_known,times_pred_known,time_steps
0,14,14,14
1,4,4,4
2,2,2,2
3,9,9,9
4,23,23,23
5,4,4,4
6,16,16,16
7,16,16,16
8,2,2,2
9,2,2,2
10,23,23,23
11,6,6,6
12,2,2,2
13,30,30,30
14,1,1,1
15,8,8,8
16,16,16,16
17,15,15,15
18,22,22,22
19,7,7,7
20,9,9,9
21,8,8,8
22,4,4,4
23,12,12,12
24,15,15,15
25,8,8,8
26,16,16,16
27,7,7,7
28,9,9,9
29,10,10,10
30,21,21,21
31,18,18,18
32,2,2,2
33,27,27,27
34,23,23,23
35,14,14,14
36,9,9,9
37,14,14,14
38,13,13,13
39,20,20,20
40,23,23,23
41,18,18,18
42,13,13,13
43,19,19,19
44,13,13,13
45,13,13,13
46,13,13,13
47,9,9,9
48,11,11,11
49,7,7,7
50,5,5,5
51,11,11,11
52,1,1,1
53,16,16,16
54,4,4,4
55,8,8,8
56,24,24,24
57,1,1,1
58,11,11,11
59,9,9,9
60,13,13,13
61,2,2,2
62,20,20,20
63,14,14,14
64,26,26,26
65,1,1,1
66,4,4,4
67,27,27,27
68,3,3,3
69,4,4,4
70,9,9,9
71,1,1,1
72,3,3,3
73,3,3,3
74,8,8,8
75,3,3,3
76,2,2,2
77,10,10,10
78,4,4,4
79,12,12,12
80,5,5,5
81,1,1,1
82,10,10,10
83,3,3,3
84,14,14,14
85,14,14,14
86,12,12,12
87,10,10,10
88,16,16,16
89,17,17,17
90,1,1,1
91,20,20,20
92,11,11,11
93,5,5,5
94,6,6,6
95,20,20,20
96,10,10,10
97,1,1,1
98,14,14,14
99,21,21,21
