,times_prey_known,times_pred_known,time_steps
0,5,5,5
1,3,3,3
2,13,13,13
3,16,16,16
4,6,6,6
5,10,10,10
6,3,3,3
7,22,22,22
8,5,5,5
9,15,15,15
10,13,13,13
11,18,18,18
12,1,1,1
13,7,7,7
14,7,7,7
15,18,18,18
16,26,26,26
17,15,15,15
18,16,16,16
19,9,9,9
20,3,3,3
21,21,21,21
22,9,9,9
23,9,9,9
24,29,29,29
25,13,13,13
26,16,16,16
27,8,8,8
28,15,15,15
29,1,1,1
30,12,12,12
31,8,8,8
32,11,11,11
33,19,19,19
34,5,5,5
35,1,1,1
36,14,14,14
37,5,5,5
38,5,5,5
39,5,5,5
40,12,12,12
41,17,17,17
42,6,6,6
43,1,1,1
44,28,28,28
45,11,11,11
46,6,6,6
47,1,1,1
48,5,5,5
49,6,6,6
50,31,31,31
51,8,8,8
52,5,5,5
53,13,13,13
54,13,13,13
55,1,1,1
56,23,23,23
57,1,1,1
58,13,13,13
59,3,3,3
60,8,8,8
61,14,14,14
62,12,12,12
63,1,1,1
64,10,10,10
65,24,24,24
66,5,5,5
67,1,1,1
68,17,17,17
69,24,24,24
70,17,17,17
71,14,14,14
72,26,26,26
73,14,14,14
74,18,18,18
75,3,3,3
76,4,4,4
77,2,2,2
78,9,9,9
79,19,19,19
80,25,25,25
81,17,17,17
82,31,31,31
83,26,26,26
84,7,7,7
85,10,10,10
86,21,21,21
87,14,14,14
88,23,23,23
89,7,7,7
90,19,19,19
91,17,17,17
92,15,15,15
93,2,2,2
94,3,3,3
95,7,7,7
96,2,2,2
97,2,2,2
98,11,11,11
99,2,2,2
