,times_prey_known,times_pred_known,time_steps
0,16,16,16
1,3,3,3
2,11,11,11
3,9,9,9
4,21,21,21
5,5,5,5
6,18,18,18
7,22,22,22
8,4,4,4
9,1,1,1
10,17,17,17
11,3,3,3
12,10,10,10
13,14,14,14
14,18,18,18
15,6,6,6
16,12,12,12
17,2,2,2
18,13,13,13
19,10,10,10
20,1,1,1
21,13,13,13
22,11,11,11
23,1,1,1
24,9,9,9
25,25,25,25
26,22,22,22
27,21,21,21
28,4,4,4
29,14,14,14
30,23,23,23
31,11,11,11
32,4,4,4
33,8,8,8
34,18,18,18
35,29,29,29
36,2,2,2
37,32,32,32
38,17,17,17
39,9,9,9
40,4,4,4
41,12,12,12
42,1,1,1
43,2,2,2
44,8,8,8
45,22,22,22
46,2,2,2
47,5,5,5
48,2,2,2
49,9,9,9
50,12,12,12
51,21,21,21
52,3,3,3
53,1,1,1
54,10,10,10
55,5,5,5
56,13,13,13
57,9,9,9
58,7,7,7
59,13,13,13
60,16,16,16
61,10,10,10
62,8,8,8
63,7,7,7
64,4,4,4
65,17,17,17
66,23,23,23
67,12,12,12
68,2,2,2
69,4,4,4
70,25,25,25
71,22,22,22
72,14,14,14
73,20,20,20
74,15,15,15
75,18,18,18
76,21,21,21
77,21,21,21
78,5,5,5
79,9,9,9
80,25,25,25
81,2,2,2
82,7,7,7
83,23,23,23
84,13,13,13
85,11,11,11
86,7,7,7
87,27,27,27
88,2,2,2
89,15,15,15
90,3,3,3
91,16,16,16
92,14,14,14
93,2,2,2
94,5,5,5
95,13,13,13
96,11,11,11
97,5,5,5
98,2,2,2
99,8,8,8
