,times_prey_known,times_pred_known,time_steps
0,3,43,43
1,9,23,23
2,0,2,2
3,4,19,19
4,4,42,42
5,0,2,2
6,2,20,20
7,3,62,62
8,3,24,24
9,2,9,9
10,0,32,32
11,0,46,46
12,8,27,27
13,1,16,16
14,1,4,4
15,4,26,26
16,0,15,15
17,1,29,29
18,1,26,26
19,1,19,19
20,0,74,74
21,1,5,5
22,3,17,17
23,0,8,8
24,6,54,54
25,0,4,4
26,3,36,36
27,2,53,53
28,1,5,5
29,0,15,15
30,2,12,12
31,1,35,35
32,0,4,4
33,4,16,16
34,1,40,40
35,1,20,20
36,3,52,52
37,0,8,8
38,1,1,1
39,8,30,30
40,3,26,26
41,1,15,15
42,0,29,29
43,1,17,17
44,1,11,11
45,1,29,29
46,1,2,2
47,4,22,22
48,1,7,7
49,0,1,1
50,1,25,25
51,3,26,26
52,0,12,12
53,6,37,37
54,4,34,34
55,2,13,13
56,0,28,28
57,0,30,30
58,0,14,14
59,0,80,80
60,5,17,17
61,2,11,11
62,1,2,2
63,0,21,21
64,4,9,9
65,0,15,15
66,1,5,5
67,1,25,25
68,0,29,29
69,3,14,14
70,0,56,56
71,3,25,25
72,7,15,15
73,1,9,9
74,1,5,5
75,2,50,50
76,3,40,40
77,2,37,37
78,1,1,1
79,0,1,1
80,5,38,38
81,1,3,3
82,1,9,9
83,4,14,14
84,1,1,1
85,1,4,4
86,1,4,4
87,2,9,9
88,4,19,19
89,1,13,13
90,1,8,8
91,7,22,22
92,1,13,13
93,2,15,15
94,1,20,20
95,0,8,8
96,2,8,8
97,6,20,20
98,1,44,44
99,2,24,24
