,times_prey_known,times_pred_known,time_steps
0,0,13,13
1,4,44,44
2,0,16,16
3,1,20,20
4,4,18,18
5,4,120,120
6,5,30,30
7,1,6,6
8,2,23,23
9,0,22,22
10,1,40,40
11,1,19,19
12,0,5,5
13,0,5,5
14,1,15,15
15,0,25,25
16,4,11,11
17,2,40,40
18,0,11,11
19,1,2,2
20,0,17,17
21,0,22,22
22,1,33,33
23,0,18,18
24,4,29,29
25,3,19,19
26,0,11,11
27,0,17,17
28,1,9,9
29,1,48,48
30,0,58,58
31,8,16,16
32,0,17,17
33,0,6,6
34,4,15,15
35,4,23,23
36,1,2,2
37,0,7,7
38,4,21,21
39,1,11,11
40,2,30,30
41,0,44,44
42,4,27,27
43,0,8,8
44,0,7,7
45,0,7,7
46,1,7,7
47,5,13,13
48,0,12,12
49,1,6,6
50,1,5,5
51,2,31,31
52,0,20,20
53,3,9,9
54,1,21,21
55,5,46,46
56,0,1,1
57,0,27,27
58,1,2,2
59,2,14,14
60,1,16,16
61,6,31,31
62,4,20,20
63,0,15,15
64,3,63,63
65,5,36,36
66,0,5,5
67,1,24,24
68,0,5,5
69,3,36,36
70,2,4,4
71,0,21,21
72,0,2,2
73,0,26,26
74,0,1,1
75,1,16,16
76,1,8,8
77,1,5,5
78,1,14,14
79,1,2,2
80,5,36,36
81,0,9,9
82,1,63,63
83,2,2,2
84,0,17,17
85,0,23,23
86,0,1,1
87,1,6,6
88,1,4,4
89,3,15,15
90,1,11,11
91,1,46,46
92,0,10,10
93,0,12,12
94,5,27,27
95,2,85,85
96,5,23,23
97,0,3,3
98,0,1,1
99,5,74,74
