,times_prey_known,times_pred_known,time_steps
0,1,30,30
1,1,8,8
2,4,51,51
3,2,24,24
4,0,2,2
5,1,5,5
6,7,65,65
7,0,1,1
8,4,15,15
9,1,17,17
10,3,40,40
11,2,24,24
12,0,3,3
13,0,30,30
14,1,20,20
15,6,25,25
16,0,11,11
17,5,26,26
18,1,42,42
19,1,1,1
20,1,13,13
21,0,7,7
22,0,9,9
23,0,33,33
24,0,9,9
25,0,10,10
26,0,19,19
27,0,7,7
28,0,10,10
29,4,40,40
30,3,36,36
31,1,9,9
32,1,35,35
33,0,7,7
34,3,41,41
35,1,29,29
36,0,27,27
37,3,26,26
38,2,10,10
39,1,32,32
40,0,21,21
41,2,18,18
42,6,50,50
43,0,16,16
44,0,10,10
45,0,5,5
46,2,25,25
47,1,12,12
48,0,16,16
49,1,11,11
50,3,43,43
51,0,19,19
52,1,15,15
53,0,3,3
54,1,25,25
55,1,25,25
56,0,24,24
57,1,27,27
58,0,27,27
59,1,10,10
60,2,29,29
61,2,25,25
62,2,27,27
63,2,11,11
64,0,100,100
65,1,12,12
66,0,1,1
67,1,1,1
68,1,8,8
69,1,37,37
70,3,18,18
71,0,3,3
72,2,43,43
73,0,8,8
74,0,27,27
75,2,59,59
76,2,22,22
77,1,6,6
78,1,22,22
79,1,5,5
80,3,27,27
81,0,20,20
82,9,18,18
83,0,35,35
84,1,1,1
85,1,42,42
86,1,6,6
87,5,18,18
88,4,22,22
89,3,17,17
90,0,8,8
91,0,16,16
92,1,18,18
93,4,30,30
94,1,3,3
95,0,4,4
96,1,36,36
97,0,28,28
98,1,33,33
99,0,4,4
