,times_prey_known,times_pred_known,time_steps
0,2,8,8
1,3,46,46
2,0,5,5
3,0,12,12
4,1,24,24
5,0,13,13
6,0,19,19
7,1,2,2
8,1,44,44
9,5,12,12
10,2,46,46
11,2,20,20
12,2,26,26
13,4,17,17
14,1,12,12
15,2,4,4
16,0,34,34
17,1,1,1
18,0,54,54
19,6,44,44
20,1,21,21
21,1,13,13
22,1,13,13
23,3,4,4
24,0,3,3
25,0,17,17
26,3,26,26
27,2,5,5
28,1,9,9
29,3,20,20
30,2,4,4
31,1,5,5
32,1,21,21
33,2,17,17
34,0,23,23
35,0,8,8
36,1,17,17
37,0,3,3
38,0,10,10
39,2,4,4
40,0,45,45
41,4,11,11
42,0,5,5
43,1,2,2
44,0,24,24
45,3,16,16
46,4,23,23
47,0,52,52
48,0,3,3
49,1,3,3
50,0,59,59
51,3,25,25
52,0,42,42
53,0,47,47
54,0,2,2
55,1,19,19
56,1,12,12
57,4,32,32
58,6,41,41
59,2,12,12
60,9,18,18
61,1,30,30
62,0,9,9
63,4,47,47
64,1,12,12
65,4,15,15
66,3,53,53
67,2,27,27
68,2,26,26
69,1,23,23
70,4,24,24
71,3,58,58
72,1,5,5
73,0,9,9
74,1,3,3
75,3,13,13
76,6,22,22
77,1,9,9
78,1,30,30
79,1,2,2
80,2,11,11
81,1,54,54
82,3,42,42
83,1,12,12
84,4,14,14
85,2,2,2
86,4,56,56
87,4,50,50
88,0,19,19
89,1,29,29
90,0,7,7
91,4,8,8
92,1,17,17
93,0,1,1
94,0,12,12
95,1,12,12
96,2,28,28
97,1,22,22
98,8,33,33
99,0,8,8
