,times_prey_known,times_pred_known,time_steps
0,0,3,3
1,0,41,41
2,2,41,41
3,0,9,9
4,2,26,26
5,1,18,18
6,1,9,9
7,2,12,12
8,2,7,7
9,3,21,21
10,1,4,4
11,2,6,6
12,2,77,77
13,2,13,13
14,0,10,10
15,3,111,111
16,4,9,9
17,4,23,23
18,1,17,17
19,1,1,1
20,2,17,17
21,1,21,21
22,1,10,10
23,0,1,1
24,3,15,15
25,2,32,32
26,4,6,6
27,4,11,11
28,1,23,23
29,0,20,20
30,1,9,9
31,1,10,10
32,1,21,21
33,4,28,28
34,4,9,9
35,1,2,2
36,0,20,20
37,2,4,4
38,2,24,24
39,1,24,24
40,1,5,5
41,0,28,28
42,5,27,27
43,0,3,3
44,2,16,16
45,0,28,28
46,0,3,3
47,0,27,27
48,2,20,20
49,0,5,5
50,2,14,14
51,0,23,23
52,2,5,5
53,1,40,40
54,0,2,2
55,0,52,52
56,0,43,43
57,3,38,38
58,2,3,3
59,0,4,4
60,1,28,28
61,8,38,38
62,0,3,3
63,2,13,13
64,1,9,9
65,3,44,44
66,3,34,34
67,6,17,17
68,2,15,15
69,5,20,20
70,1,10,10
71,1,11,11
72,0,13,13
73,0,15,15
74,5,25,25
75,2,23,23
76,2,8,8
77,1,18,18
78,1,20,20
79,0,4,4
80,1,19,19
81,0,24,24
82,1,6,6
83,0,16,16
84,1,2,2
85,3,42,42
86,0,9,9
87,3,11,11
88,7,18,18
89,3,32,32
90,1,15,15
91,1,17,17
92,3,49,49
93,3,28,28
94,2,17,17
95,2,21,21
96,0,4,4
97,1,30,30
98,0,2,2
99,7,19,19
