,times_prey_known,times_pred_known,time_steps
0,1,12,12
1,0,1,1
2,0,6,6
3,3,30,30
4,1,11,11
5,0,21,21
6,3,17,17
7,0,17,17
8,0,6,6
9,4,18,18
10,1,13,13
11,1,1,1
12,2,22,22
13,1,23,23
14,5,25,25
15,3,14,14
16,3,34,34
17,0,55,55
18,0,14,14
19,2,27,27
20,1,5,5
21,1,16,16
22,2,9,9
23,0,4,4
24,0,23,23
25,0,1,1
26,0,8,8
27,3,34,34
28,6,27,27
29,1,15,15
30,0,42,42
31,0,1,1
32,5,11,11
33,1,2,2
34,4,30,30
35,3,18,18
36,2,26,26
37,1,15,15
38,3,13,13
39,3,57,57
40,4,71,71
41,1,17,17
42,1,18,18
43,0,30,30
44,6,69,69
45,0,5,5
46,1,32,32
47,4,9,9
48,0,10,10
49,2,7,7
50,0,2,2
51,4,19,19
52,1,2,2
53,2,20,20
54,0,33,33
55,1,5,5
56,0,27,27
57,0,7,7
58,1,35,35
59,3,32,32
60,0,13,13
61,1,37,37
62,0,32,32
63,0,21,21
64,0,17,17
65,5,48,48
66,0,2,2
67,1,28,28
68,5,11,11
69,3,18,18
70,1,45,45
71,2,30,30
72,0,18,18
73,6,12,12
74,4,23,23
75,1,13,13
76,3,29,29
77,4,35,35
78,2,19,19
79,0,27,27
80,1,30,30
81,1,4,4
82,0,33,33
83,1,36,36
84,0,3,3
85,0,2,2
86,1,23,23
87,3,34,34
88,1,17,17
89,3,27,27
90,1,7,7
91,3,11,11
92,0,13,13
93,0,16,16
94,1,14,14
95,4,15,15
96,1,28,28
97,0,11,11
98,3,11,11
99,0,12,12
