,times_prey_known,times_pred_known,time_steps
0,2,14,14
1,0,6,6
2,2,34,34
3,0,9,9
4,1,6,6
5,0,25,25
6,1,13,13
7,1,34,34
8,1,12,12
9,3,32,32
10,0,4,4
11,4,36,36
12,5,32,32
13,1,14,14
14,0,19,19
15,2,13,13
16,8,33,33
17,0,18,18
18,3,25,25
19,1,10,10
20,0,5,5
21,1,51,51
22,0,5,5
23,3,50,50
24,0,4,4
25,6,26,26
26,2,23,23
27,2,41,41
28,0,27,27
29,5,13,13
30,1,8,8
31,1,14,14
32,6,30,30
33,6,14,14
34,1,24,24
35,0,29,29
36,1,27,27
37,1,19,19
38,0,3,3
39,5,18,18
40,0,16,16
41,1,11,11
42,2,58,58
43,0,7,7
44,1,2,2
45,0,54,54
46,0,3,3
47,0,23,23
48,6,53,53
49,1,9,9
50,1,10,10
51,1,14,14
52,0,10,10
53,2,20,20
54,1,13,13
55,3,24,24
56,1,12,12
57,1,35,35
58,5,32,32
59,0,11,11
60,3,28,28
61,1,1,1
62,0,9,9
63,0,16,16
64,0,8,8
65,3,15,15
66,2,45,45
67,2,36,36
68,1,11,11
69,4,63,63
70,2,22,22
71,5,27,27
72,1,5,5
73,1,20,20
74,0,19,19
75,0,23,23
76,2,11,11
77,3,13,13
78,2,29,29
79,2,53,53
80,1,2,2
81,0,19,19
82,3,53,53
83,1,19,19
84,2,26,26
85,2,8,8
86,1,1,1
87,5,16,16
88,2,25,25
89,0,15,15
90,5,27,27
91,2,34,34
92,0,9,9
93,1,17,17
94,1,10,10
95,0,12,12
96,0,20,20
97,0,5,5
98,0,7,7
99,1,30,30
