,times_prey_known,times_pred_known,time_steps
0,0,21,21
1,1,1,1
2,0,3,3
3,0,28,28
4,3,30,30
5,1,46,46
6,2,10,10
7,3,9,9
8,2,6,6
9,3,23,23
10,1,51,51
11,1,22,22
12,0,4,4
13,0,14,14
14,0,4,4
15,0,21,21
16,2,23,23
17,0,5,5
18,4,33,33
19,1,28,28
20,1,13,13
21,0,63,63
22,2,46,46
23,0,10,10
24,4,10,10
25,3,19,19
26,4,23,23
27,2,10,10
28,0,6,6
29,6,28,28
30,0,2,2
31,0,6,6
32,1,77,77
33,1,14,14
34,4,16,16
35,1,6,6
36,4,29,29
37,0,79,79
38,1,4,4
39,0,33,33
40,1,53,53
41,1,1,1
42,0,5,5
43,2,28,28
44,1,8,8
45,1,7,7
46,1,53,53
47,1,4,4
48,1,11,11
49,0,9,9
50,3,26,26
51,1,8,8
52,9,41,41
53,1,15,15
54,0,90,90
55,5,19,19
56,1,18,18
57,0,9,9
58,1,12,12
59,2,14,14
60,5,42,42
61,1,8,8
62,1,15,15
63,3,41,41
64,2,25,25
65,0,8,8
66,1,19,19
67,1,43,43
68,0,5,5
69,1,3,3
70,5,35,35
71,0,3,3
72,5,22,22
73,3,23,23
74,0,24,24
75,0,15,15
76,2,17,17
77,2,48,48
78,0,34,34
79,2,41,41
80,2,55,55
81,3,25,25
82,0,1,1
83,2,17,17
84,2,30,30
85,1,27,27
86,1,8,8
87,1,9,9
88,1,29,29
89,2,12,12
90,1,1,1
91,1,48,48
92,2,23,23
93,2,47,47
94,3,25,25
95,4,33,33
96,2,24,24
97,3,19,19
98,6,58,58
99,1,23,23
