,times_prey_known,times_pred_known,time_steps
0,1,16,16
1,0,12,12
2,2,36,36
3,0,13,13
4,4,69,69
5,5,46,46
6,1,1,1
7,3,52,52
8,2,18,18
9,3,62,62
10,0,6,6
11,2,17,17
12,1,11,11
13,2,30,30
14,0,7,7
15,0,7,7
16,1,3,3
17,1,3,3
18,3,19,19
19,3,21,21
20,1,15,15
21,5,11,11
22,1,25,25
23,1,29,29
24,0,6,6
25,0,5,5
26,1,9,9
27,1,10,10
28,0,6,6
29,1,7,7
30,2,51,51
31,2,58,58
32,1,1,1
33,5,19,19
34,2,21,21
35,5,27,27
36,5,9,9
37,1,50,50
38,3,25,25
39,2,19,19
40,6,43,43
41,0,32,32
42,1,21,21
43,4,25,25
44,6,35,35
45,4,54,54
46,1,5,5
47,1,10,10
48,0,17,17
49,0,25,25
50,4,12,12
51,2,11,11
52,2,16,16
53,3,74,74
54,4,20,20
55,1,27,27
56,0,5,5
57,3,38,38
58,1,1,1
59,0,25,25
60,2,22,22
61,1,1,1
62,4,28,28
63,2,38,38
64,1,2,2
65,7,33,33
66,2,30,30
67,2,13,13
68,3,40,40
69,1,23,23
70,1,8,8
71,5,19,19
72,2,6,6
73,4,18,18
74,0,42,42
75,1,2,2
76,0,14,14
77,2,28,28
78,0,13,13
79,1,13,13
80,0,8,8
81,1,1,1
82,1,23,23
83,1,23,23
84,1,75,75
85,2,5,5
86,0,2,2
87,0,24,24
88,0,10,10
89,3,39,39
90,4,27,27
91,1,3,3
92,1,16,16
93,2,14,14
94,0,13,13
95,0,4,4
96,5,24,24
97,2,15,15
98,3,14,14
99,3,41,41
