,times_prey_known,times_pred_known,time_steps
0,2,18,18
1,0,16,16
2,5,60,60
3,4,9,9
4,0,7,7
5,4,27,27
6,4,20,20
7,0,9,9
8,1,46,46
9,0,2,2
10,1,12,12
11,1,14,14
12,3,10,10
13,5,9,9
14,1,42,42
15,1,25,25
16,2,22,22
17,1,15,15
18,5,14,14
19,1,5,5
20,1,9,9
21,1,14,14
22,0,22,22
23,1,11,11
24,7,25,25
25,3,72,72
26,0,7,7
27,6,39,39
28,1,7,7
29,4,21,21
30,3,51,51
31,0,44,44
32,4,17,17
33,1,21,21
34,0,5,5
35,0,12,12
36,6,20,20
37,3,19,19
38,0,20,20
39,1,13,13
40,4,21,21
41,1,19,19
42,0,17,17
43,5,53,53
44,2,23,23
45,1,26,26
46,1,15,15
47,1,21,21
48,2,20,20
49,5,21,21
50,7,21,21
51,0,10,10
52,0,2,2
53,1,9,9
54,3,24,24
55,3,18,18
56,6,23,23
57,1,52,52
58,1,7,7
59,1,17,17
60,5,52,52
61,0,12,12
62,1,4,4
63,1,17,17
64,1,12,12
65,6,15,15
66,1,4,4
67,0,8,8
68,1,19,19
69,0,9,9
70,0,9,9
71,5,24,24
72,7,16,16
73,0,3,3
74,1,49,49
75,2,26,26
76,1,23,23
77,0,7,7
78,1,92,92
79,4,31,31
80,2,10,10
81,2,52,52
82,3,21,21
83,1,26,26
84,2,38,38
85,0,12,12
86,1,25,25
87,3,37,37
88,0,33,33
89,3,28,28
90,2,19,19
91,0,4,4
92,3,25,25
93,1,21,21
94,1,60,60
95,0,18,18
96,2,42,42
97,2,5,5
98,1,1,1
99,0,7,7
